Frequency (Hz),FFT Magnitude (dB)
2818.36,-51.456
2819.34,-50.092
2820.31,-52.213
2821.29,-50.750
2822.27,-51.290
2823.24,-50.977
2824.22,-51.189
2825.20,-51.637
2826.17,-50.922
2827.15,-51.846
2828.12,-52.297
2829.10,-51.536
2830.08,-51.160
2831.05,-50.492
2832.03,-52.101
2833.01,-50.535
2833.98,-51.909
2834.96,-51.397
2835.94,-51.149
2836.91,-49.875
2837.89,-50.486
2838.87,-49.261
2839.84,-49.393
2840.82,-49.570
2841.80,-49.089
2842.77,-50.503
2843.75,-49.293
2844.73,-49.886
2845.70,-50.125
2846.68,-49.541
2847.66,-48.673
2848.63,-49.656
2849.61,-48.286
2850.59,-50.219
2851.56,-49.181
2852.54,-49.380
2853.52,-49.131
2854.49,-48.726
2855.47,-48.428
2856.45,-49.355
2857.42,-49.501
2858.40,-49.789
2859.38,-48.752
2860.35,-48.282
2861.33,-48.653
2862.30,-49.547
2863.28,-47.326
2864.26,-49.500
2865.23,-48.298
2866.21,-46.809
2867.19,-47.251
2868.16,-48.056
2869.14,-47.667
2870.12,-47.667
2871.09,-47.935
2872.07,-47.951
2873.05,-47.558
2874.02,-47.817
2875.00,-45.687
2875.98,-46.091
2876.95,-47.632
2877.93,-46.750
2878.91,-47.226
2879.88,-44.993
2880.86,-46.046
2881.84,-45.695
2882.81,-44.441
2883.79,-44.616
2884.77,-45.535
2885.74,-44.701
2886.72,-45.347
2887.70,-44.883
2888.67,-45.508
2889.65,-45.404
2890.62,-44.875
2891.60,-45.061
2892.58,-45.086
2893.55,-45.029
2894.53,-44.047
2895.51,-44.323
2896.48,-44.015
2897.46,-44.725
2898.44,-44.778
2899.41,-43.913
2900.39,-42.693
2901.37,-43.694
2902.34,-44.566
2903.32,-42.467
2904.30,-42.662
2905.27,-42.583
2906.25,-41.967
2907.23,-43.172
2908.20,-43.460
2909.18,-42.840
2910.16,-42.062
2911.13,-42.747
2912.11,-43.172
2913.09,-41.989
2914.06,-42.239
2915.04,-41.771
2916.02,-41.718
2916.99,-42.738
2917.97,-41.179
2918.95,-40.870
2919.92,-40.639
2920.90,-40.692
2921.88,-41.145
2922.85,-41.864
2923.83,-41.264
2924.80,-40.630
2925.78,-39.885
2926.76,-39.875
2927.73,-40.893
2928.71,-40.934
2929.69,-39.505
2930.66,-39.722
2931.64,-41.071
2932.62,-40.790
2933.59,-39.836
2934.57,-39.422
2935.55,-40.576
2936.52,-39.883
2937.50,-41.196
2938.48,-39.958
2939.45,-39.976
2940.43,-39.550
2941.41,-39.119
2942.38,-38.667
2943.36,-39.520
2944.34,-39.396
2945.31,-38.880
2946.29,-38.755
2947.27,-39.330
2948.24,-40.047
2949.22,-39.021
2950.20,-38.933
2951.17,-37.540
2952.15,-38.925
2953.12,-38.980
2954.10,-39.190
2955.08,-40.414
2956.05,-40.161
2957.03,-41.366
2958.01,-40.114
2958.98,-38.892
2959.96,-39.921
2960.94,-39.920
2961.91,-40.258
2962.89,-40.414
2963.87,-39.552
2964.84,-39.990
2965.82,-40.520
2966.80,-40.243
2967.77,-41.220
2968.75,-40.594
2969.73,-41.855
2970.70,-40.685
2971.68,-41.118
2972.66,-40.980
2973.63,-40.069
2974.61,-41.603
2975.59,-41.576
2976.56,-40.615
2977.54,-40.898
2978.52,-41.400
2979.49,-42.115
2980.47,-40.877
2981.45,-42.150
2982.42,-42.427
2983.40,-41.591
2984.38,-41.728
2985.35,-41.570
2986.33,-41.558
2987.30,-42.956
2988.28,-42.521
2989.26,-41.925
2990.23,-43.728
2991.21,-42.758
2992.19,-42.467
2993.16,-42.930
2994.14,-43.450
2995.12,-42.567
2996.09,-44.972
2997.07,-43.805
2998.05,-43.550
2999.02,-42.850
3000.00,-43.252
3000.98,-44.131
3001.95,-43.612
3002.93,-44.103
3003.91,-44.088
3004.88,-43.833
3005.86,-44.034
3006.84,-44.642
3007.81,-43.778
3008.79,-45.330
3009.77,-45.632
3010.74,-45.327
3011.72,-44.648
3012.70,-44.860
3013.67,-45.572
3014.65,-44.399
3015.62,-44.598
3016.60,-45.380
3017.58,-45.430
3018.55,-45.748
3019.53,-44.756
3020.51,-45.318
3021.48,-46.165
3022.46,-45.987
3023.44,-45.942
3024.41,-46.812
3025.39,-45.302
3026.37,-45.704
3027.34,-46.491
3028.32,-45.948
3029.30,-47.053
3030.27,-47.028
3031.25,-45.721
3032.23,-46.699
3033.20,-47.191
3034.18,-47.439
3035.16,-46.908
3036.13,-47.002
3037.11,-46.721
3038.09,-47.064
3039.06,-47.391
3040.04,-47.252
3041.02,-47.491
3041.99,-45.879
3042.97,-46.513
3043.95,-47.848
3044.92,-46.775
3045.90,-47.775
3046.88,-47.692
3047.85,-47.603
3048.83,-48.418
3049.80,-47.845
3050.78,-47.462
3051.76,-48.745
3052.73,-47.668
3053.71,-47.672
3054.69,-48.838
3055.66,-48.190
3056.64,-49.376
3057.62,-48.138
3058.59,-48.005
3059.57,-48.878
3060.55,-47.994
3061.52,-48.390
3062.50,-47.751
3063.48,-48.233
3064.45,-48.112
3065.43,-48.491
3066.41,-48.400
3067.38,-47.815
3068.36,-48.927
3069.34,-48.350
3070.31,-48.745
3071.29,-48.439
3072.27,-50.630
3073.24,-49.244
3074.22,-49.252
3075.20,-49.264
3076.17,-48.564
3077.15,-49.756
3078.12,-48.735
3079.10,-48.638
3080.08,-48.955
3081.05,-49.057
3082.03,-49.491
3083.01,-49.483
3083.98,-49.206
3084.96,-48.650
3085.94,-49.586
3086.91,-47.953
3087.89,-49.383
3088.87,-49.130
3089.84,-49.395
3090.82,-50.826
3091.80,-51.097
3092.77,-49.143
3093.75,-48.645
3094.73,-49.558
3095.70,-50.481
3096.68,-50.076
3097.66,-49.527
3098.63,-49.735
3099.61,-51.419
3100.59,-50.197
3101.56,-50.471
3102.54,-50.459
3103.52,-50.373
3104.49,-51.467
3105.47,-49.899
3106.45,-50.015
3107.42,-50.366
3108.40,-50.531
3109.38,-49.709
3110.35,-49.576
3111.33,-50.203
3112.30,-50.987
3113.28,-50.490
3114.26,-49.779
3115.23,-49.360
3116.21,-49.993
3117.19,-50.585
3118.16,-51.468
3119.14,-50.722
3120.12,-50.610
3121.09,-50.798
3122.07,-49.871
3123.05,-50.957
3124.02,-50.354
3125.00,-49.902
3125.98,-50.513
3126.95,-49.860
3127.93,-52.403
3128.91,-50.257
3129.88,-50.732
3130.86,-51.278
3131.84,-51.075
3132.81,-50.608
3133.79,-50.797
3134.77,-51.244
3135.74,-51.471
3136.72,-50.918
3137.70,-52.251
3138.67,-53.255
3139.65,-52.998
3140.62,-51.113
3141.60,-52.107
3142.58,-52.615
3143.55,-50.837
3144.53,-51.995
3145.51,-50.958
3146.48,-51.100
3147.46,-51.709
3148.44,-51.940
3149.41,-52.214
3150.39,-52.107
3151.37,-53.285
3152.34,-52.300
3153.32,-52.500
3154.30,-51.728
3155.27,-52.425
3156.25,-52.400
3157.23,-51.811
3158.20,-52.013
3159.18,-52.134
3160.16,-52.540
3161.13,-52.038
3162.11,-52.270
3163.09,-51.812
3164.06,-51.284
3165.04,-51.052
3166.02,-51.128
3166.99,-51.696
3167.97,-52.076
3168.95,-51.625
3169.92,-51.149
3170.90,-52.555
3171.88,-52.400
3172.85,-52.432
3173.83,-52.721
3174.80,-52.731
3175.78,-52.728
3176.76,-52.445
3177.73,-51.674
3178.71,-52.256
3179.69,-52.915
3180.66,-52.743
3181.64,-52.734
3182.62,-51.651
3183.59,-52.469
3184.57,-52.576
3185.55,-52.474
3186.52,-53.474
3187.50,-51.807
3188.48,-52.853
3189.45,-52.815
3190.43,-52.399
3191.41,-52.847
3192.38,-52.379
3193.36,-53.469
3194.34,-54.090
3195.31,-52.604
3196.29,-52.157
3197.27,-53.014
3198.24,-52.000
3199.22,-52.541
3200.20,-53.123
3201.17,-53.502
3202.15,-54.325
3203.12,-52.681
3204.10,-52.605
3205.08,-52.789
3206.05,-53.247
3207.03,-51.957
3208.01,-53.267
3208.98,-52.259
3209.96,-53.274
3210.94,-53.076
3211.91,-52.880
3212.89,-53.886
3213.87,-54.114
3214.84,-52.656
3215.82,-53.049
3216.80,-53.352
3217.77,-53.928
3218.75,-54.081
3219.73,-52.046
3220.70,-53.290
3221.68,-52.934
3222.66,-53.901
3223.63,-53.775
3224.61,-53.757
3225.59,-53.547
3226.56,-53.303
3227.54,-53.076
3228.52,-52.756
3229.49,-52.775
3230.47,-53.280
3231.45,-52.971
3232.42,-53.084
3233.40,-52.789
3234.38,-53.550
3235.35,-53.305
3236.33,-54.358
3237.30,-53.009
3238.28,-54.680
3239.26,-53.869
3240.23,-53.053
3241.21,-53.657
3242.19,-53.894
3243.16,-53.742
3244.14,-52.493
3245.12,-53.991
3246.09,-52.225
3247.07,-54.683
3248.05,-54.455
3249.02,-54.263
3250.00,-53.121
3250.98,-52.769
3251.95,-52.155
3252.93,-53.330
3253.91,-54.762
3254.88,-54.236
3255.86,-52.974
3256.84,-53.529
3257.81,-54.317
3258.79,-52.666
3259.77,-52.916
3260.74,-52.946
3261.72,-53.055
3262.70,-54.602
3263.67,-53.152
3264.65,-54.795
3265.62,-54.055
3266.60,-53.294
3267.58,-53.374
3268.55,-53.923
3269.53,-53.094
3270.51,-53.669
3271.48,-53.558
3272.46,-54.113
3273.44,-52.598
3274.41,-52.331
3275.39,-53.710
3276.37,-53.561
3277.34,-53.545
3278.32,-53.624
3279.30,-53.895
3280.27,-53.792
3281.25,-53.593
3282.23,-52.873
3283.20,-54.029
3284.18,-53.765
3285.16,-53.280
3286.13,-53.726
3287.11,-53.163
3288.09,-54.618
3289.06,-54.074
3290.04,-52.559
3291.02,-53.334
3291.99,-53.588
3292.97,-53.385
3293.95,-53.596
3294.92,-54.428
3295.90,-53.312
3296.88,-54.102
3297.85,-53.467
3298.83,-53.116
3299.80,-53.677
3300.78,-52.191
3301.76,-54.561
3302.73,-52.854
3303.71,-53.765
3304.69,-54.213
3305.66,-52.664
3306.64,-53.574
3307.62,-54.307
3308.59,-53.315
3309.57,-53.221
3310.55,-54.103
3311.52,-53.160
3312.50,-53.740
3313.48,-53.398
3314.45,-54.123
3315.43,-53.086
3316.41,-53.550
3317.38,-54.115
3318.36,-53.734
3319.34,-53.620
3320.31,-53.074
3321.29,-53.223
3322.27,-53.708
3323.24,-53.727
3324.22,-53.361
3325.20,-53.498
3326.17,-53.292
3327.15,-54.421
3328.12,-53.299
3329.10,-53.013
3330.08,-53.842
3331.05,-53.214
3332.03,-52.901
3333.01,-53.834
3333.98,-53.144
3334.96,-53.686
3335.94,-52.978
3336.91,-52.797
3337.89,-53.792
3338.87,-54.165
3339.84,-52.533
3340.82,-53.686
3341.80,-53.442
3342.77,-51.403
3343.75,-52.008
3344.73,-54.271
3345.70,-52.801
3346.68,-51.920
3347.66,-52.988
3348.63,-51.370
3349.61,-51.563
3350.59,-53.317
3351.56,-53.185
3352.54,-52.778
3353.52,-52.700
3354.49,-51.951
3355.47,-52.883
3356.45,-53.204
3357.42,-52.559
3358.40,-51.940
3359.38,-53.036
3360.35,-52.550
3361.33,-52.460
3362.30,-52.579
3363.28,-52.757
3364.26,-53.120
3365.23,-53.373
3366.21,-52.441
3367.19,-52.594
3368.16,-52.456
3369.14,-52.819
3370.12,-52.732
3371.09,-51.608
3372.07,-51.631
3373.05,-52.723
3374.02,-52.418
3375.00,-50.810
3375.98,-52.636
3376.95,-52.714
3377.93,-53.020
3378.91,-53.227
3379.88,-52.267
3380.86,-52.540
3381.84,-51.769
3382.81,-50.865
3383.79,-52.939
3384.77,-51.382
3385.74,-51.657
3386.72,-51.792
3387.70,-52.802
3388.67,-52.525
3389.65,-52.208
3390.62,-52.490
3391.60,-52.102
3392.58,-52.118
3393.55,-52.185
3394.53,-51.615
3395.51,-52.796
3396.48,-52.721
3397.46,-51.071
3398.44,-51.529
3399.41,-51.234
3400.39,-50.947
3401.37,-50.349
3402.34,-53.064
3403.32,-51.479
3404.30,-50.252
3405.27,-50.945
3406.25,-50.605
3407.23,-51.585
3408.20,-50.726
3409.18,-50.676
3410.16,-49.503
3411.13,-50.952
3412.11,-50.187
3413.09,-50.174
3414.06,-49.475
3415.04,-50.377
3416.02,-51.252
3416.99,-51.041
3417.97,-50.006
3418.95,-49.256
3419.92,-50.233
3420.90,-49.773
3421.88,-49.815
3422.85,-49.861
3423.83,-49.314
3424.80,-50.247
3425.78,-50.316
3426.76,-49.921
3427.73,-49.084
3428.71,-49.504
3429.69,-50.575
3430.66,-50.142
3431.64,-50.571
3432.62,-50.324
3433.59,-49.625
3434.57,-49.156
3435.55,-48.925
3436.52,-50.043
3437.50,-49.460
3438.48,-49.349
3439.45,-49.497
3440.43,-49.330
3441.41,-48.602
3442.38,-49.790
3443.36,-50.143
3444.34,-49.468
3445.31,-49.399
3446.29,-48.838
3447.27,-48.002
3448.24,-48.013
3449.22,-48.371
3450.20,-48.216
3451.17,-49.025
3452.15,-48.694
3453.12,-47.234
3454.10,-47.059
3455.08,-48.284
3456.05,-48.212
3457.03,-46.947
3458.01,-48.728
3458.98,-47.368
3459.96,-47.137
3460.94,-47.981
3461.91,-47.645
3462.89,-46.555
3463.87,-47.471
3464.84,-47.533
3465.82,-45.639
3466.80,-46.888
3467.77,-47.073
3468.75,-46.592
3469.73,-46.794
3470.70,-46.737
3471.68,-47.162
3472.66,-46.824
3473.63,-46.342
3474.61,-45.028
3475.59,-45.017
3476.56,-45.605
3477.54,-45.517
3478.52,-46.556
3479.49,-46.662
3480.47,-45.544
3481.45,-46.097
3482.42,-44.293
3483.40,-45.526
3484.38,-44.562
3485.35,-44.741
3486.33,-45.123
3487.30,-43.420
3488.28,-45.376
3489.26,-44.288
3490.23,-45.884
3491.21,-44.159
3492.19,-43.865
3493.16,-44.156
3494.14,-45.111
3495.12,-44.004
3496.09,-44.183
3497.07,-43.322
3498.05,-43.276
3499.02,-44.549
3500.00,-42.491
3500.98,-42.652
3501.95,-42.556
3502.93,-43.737
3503.91,-41.875
3504.88,-42.929
3505.86,-42.382
3506.84,-41.963
3507.81,-42.700
3508.79,-41.829
3509.77,-41.589
3510.74,-41.689
3511.72,-40.006
3512.70,-42.149
3513.67,-40.961
3514.65,-40.174
3515.62,-39.315
3516.60,-41.392
3517.58,-40.519
3518.55,-41.288
3519.53,-41.702
3520.51,-40.612
3521.48,-40.187
3522.46,-39.357
3523.44,-39.466
3524.41,-39.612
3525.39,-39.399
3526.37,-39.317
3527.34,-38.640
3528.32,-39.417
3529.30,-39.176
3530.27,-39.493
3531.25,-39.390
3532.23,-39.628
3533.20,-39.705
3534.18,-38.788
3535.16,-38.625
3536.13,-38.709
3537.11,-39.636
3538.09,-39.441
3539.06,-39.416
3540.04,-40.598
3541.02,-39.424
3541.99,-39.000
3542.97,-40.309
3543.95,-38.225
3544.92,-39.408
3545.90,-40.626
3546.88,-39.091
3547.85,-41.255
3548.83,-40.443
3549.80,-39.481
3550.78,-39.935
3551.76,-40.729
3552.73,-41.440
3553.71,-39.877
3554.69,-40.531
3555.66,-41.168
3556.64,-40.052
3557.62,-41.184
3558.59,-40.892
3559.57,-41.631
3560.55,-40.037
3561.52,-41.816
3562.50,-42.395
3563.48,-41.669
3564.45,-43.234
3565.43,-42.865
3566.41,-43.454
3567.38,-42.519
3568.36,-43.920
3569.34,-42.453
3570.31,-42.101
3571.29,-43.511
3572.27,-42.690
3573.24,-42.986
3574.22,-42.931
3575.20,-43.563
3576.17,-44.819
3577.15,-44.176
3578.12,-44.038
3579.10,-43.927
3580.08,-43.933
3581.05,-46.376
3582.03,-43.963
3583.01,-43.849
3583.98,-45.245
3584.96,-44.787
3585.94,-44.389
3586.91,-45.270
3587.89,-46.749
3588.87,-45.924
3589.84,-46.544
3590.82,-46.413
3591.80,-46.269
3592.77,-46.408
3593.75,-45.778
3594.73,-47.784
3595.70,-46.123
3596.68,-47.057
3597.66,-46.349
3598.63,-46.208
3599.61,-46.365
3600.59,-46.207
3601.56,-47.050
3602.54,-46.749
3603.52,-47.326
3604.49,-48.182
3605.47,-47.468
3606.45,-47.017
3607.42,-47.631
3608.40,-47.801
3609.38,-47.457
3610.35,-47.984
3611.33,-48.408
3612.30,-46.623
3613.28,-48.285
3614.26,-47.153
3615.23,-47.956
3616.21,-48.849
3617.19,-49.563
3618.16,-49.845
3619.14,-48.507
3620.12,-48.561
3621.09,-48.231
3622.07,-49.463
3623.05,-48.928
3624.02,-48.952
3625.00,-49.742
3625.98,-49.131
3626.95,-49.219
3627.93,-49.191
3628.91,-49.954
3629.88,-49.635
3630.86,-49.305
3631.84,-48.830
3632.81,-49.528
3633.79,-49.985
3634.77,-49.705
3635.74,-50.093
3636.72,-50.422
3637.70,-51.057
3638.67,-50.572
3639.65,-50.756
3640.62,-49.350
3641.60,-49.578
3642.58,-51.794
3643.55,-50.049
3644.53,-51.113
3645.51,-50.910
3646.48,-50.715
3647.46,-51.261
3648.44,-50.589
3649.41,-51.064
3650.39,-51.730
3651.37,-49.679
3652.34,-50.588
3653.32,-51.161
3654.30,-51.505
3655.27,-51.322
3656.25,-51.025
3657.23,-50.520
3658.20,-51.055
3659.18,-51.326
3660.16,-51.202
3661.13,-51.588
3662.11,-51.151
3663.09,-52.007
3664.06,-51.428
3665.04,-53.275
3666.02,-52.877
3666.99,-52.020
3667.97,-51.581
3668.95,-51.091
3669.92,-51.987
3670.90,-52.817
3671.88,-52.203
3672.85,-52.450
3673.83,-51.626
3674.80,-53.176
3675.78,-54.549
3676.76,-52.809
3677.73,-52.466
3678.71,-53.047
3679.69,-51.604
3680.66,-51.908
3681.64,-51.251
3682.62,-52.226
3683.59,-53.586
3684.57,-52.314
3685.55,-53.861
3686.52,-52.928
3687.50,-53.606
3688.48,-53.919
3689.45,-53.121
3690.43,-54.106
3691.41,-54.129
3692.38,-53.064
3693.36,-53.025
3694.34,-52.334
3695.31,-53.287
3696.29,-53.128
3697.27,-54.473
3698.24,-53.514
3699.22,-54.147
3700.20,-53.304
3701.17,-53.473
3702.15,-54.650
3703.12,-53.437
3704.10,-54.642
3705.08,-53.045
3706.05,-53.548
3707.03,-53.858
3708.01,-54.404
3708.98,-53.578
3709.96,-54.259
3710.94,-53.374
3711.91,-53.789
3712.89,-54.096
3713.87,-54.151
3714.84,-53.948
3715.82,-53.688
3716.80,-53.833
3717.77,-54.618
3718.75,-54.422
3719.73,-55.488
3720.70,-54.757
3721.68,-54.476
3722.66,-54.077
3723.63,-55.292
3724.61,-53.967
3725.59,-55.184
3726.56,-54.106
3727.54,-55.430
3728.52,-53.959
3729.49,-55.398
3730.47,-53.777
3731.45,-53.993
3732.42,-55.150
3733.40,-54.090
3734.38,-54.641
3735.35,-54.810
3736.33,-55.302
3737.30,-54.710
3738.28,-55.783
3739.26,-53.953
3740.23,-54.643
3741.21,-55.274
3742.19,-56.138
3743.16,-56.053
3744.14,-55.733
3745.12,-54.937
3746.09,-54.870
3747.07,-54.206
3748.05,-54.677
3749.02,-53.400
3750.00,-54.408
3750.98,-53.749
3751.95,-55.380
3752.93,-55.013
3753.91,-54.918
3754.88,-55.662
3755.86,-56.972
3756.84,-53.979
3757.81,-55.661
3758.79,-55.254
3759.77,-55.570
3760.74,-55.304
3761.72,-55.974
3762.70,-54.246
3763.67,-54.697
3764.65,-54.031
3765.62,-54.757
3766.60,-55.697
3767.58,-54.962
3768.55,-55.369
3769.53,-55.845
3770.51,-56.391
3771.48,-55.720
3772.46,-56.390
3773.44,-56.642
3774.41,-56.090
3775.39,-56.063
3776.37,-56.470
3777.34,-55.699
3778.32,-56.925
3779.30,-55.560
3780.27,-56.124
3781.25,-55.433
3782.23,-55.244
3783.20,-55.753
3784.18,-56.313
3785.16,-55.313
3786.13,-55.517
3787.11,-55.892
3788.09,-57.226
3789.06,-55.847
3790.04,-55.693
3791.02,-56.578
3791.99,-56.077
3792.97,-55.085
3793.95,-55.886
3794.92,-55.712
3795.90,-54.821
3796.88,-55.548
3797.85,-56.544
3798.83,-55.612
3799.80,-55.721
3800.78,-54.945
3801.76,-55.086
3802.73,-55.596
3803.71,-55.999
3804.69,-55.960
3805.66,-54.801
3806.64,-55.039
3807.62,-54.465
3808.59,-54.273
3809.57,-54.921
3810.55,-55.230
3811.52,-56.699
3812.50,-55.969
3813.48,-55.210
3814.45,-56.130
3815.43,-55.156
3816.41,-56.516
3817.38,-56.083
3818.36,-55.425
3819.34,-56.931
3820.31,-56.235
3821.29,-56.473
3822.27,-55.836
3823.24,-56.291
3824.22,-56.125
3825.20,-54.364
3826.17,-55.378
3827.15,-55.108
3828.12,-55.290
3829.10,-55.085
3830.08,-55.047
3831.05,-55.702
3832.03,-55.575
3833.01,-55.206
3833.98,-54.652
3834.96,-55.961
3835.94,-54.837
3836.91,-55.601
3837.89,-56.155
3838.87,-55.621
3839.84,-55.555
3840.82,-55.174
3841.80,-56.860
3842.77,-56.199
3843.75,-55.093
3844.73,-54.878
3845.70,-55.009
3846.68,-54.998
3847.66,-55.298
3848.63,-56.620
3849.61,-55.957
3850.59,-55.563
3851.56,-54.345
3852.54,-55.442
3853.52,-55.254
3854.49,-55.458
3855.47,-55.747
3856.45,-55.908
3857.42,-55.132
3858.40,-56.541
3859.38,-54.948
3860.35,-55.337
3861.33,-56.332
3862.30,-55.582
3863.28,-55.419
3864.26,-54.604
3865.23,-56.399
3866.21,-56.025
3867.19,-54.784
3868.16,-55.433
3869.14,-55.789
3870.12,-54.924
3871.09,-55.865
3872.07,-55.962
3873.05,-55.232
3874.02,-54.982
3875.00,-55.436
3875.98,-55.926
3876.95,-55.574
3877.93,-56.358
3878.91,-56.095
3879.88,-55.270
3880.86,-55.282
3881.84,-55.751
3882.81,-55.829
3883.79,-54.986
3884.77,-55.333
3885.74,-55.953
3886.72,-56.987
3887.70,-55.216
3888.67,-55.558
3889.65,-55.241
3890.62,-55.422
3891.60,-55.612
3892.58,-55.173
3893.55,-55.192
3894.53,-54.327
3895.51,-53.868
3896.48,-54.253
3897.46,-55.620
3898.44,-54.205
3899.41,-54.112
3900.39,-54.073
3901.37,-54.913
3902.34,-55.966
3903.32,-55.667
3904.30,-55.413
3905.27,-56.460
3906.25,-55.126
3907.23,-55.853
3908.20,-55.101
3909.18,-54.029
3910.16,-55.004
3911.13,-54.243
3912.11,-54.109
3913.09,-55.383
3914.06,-55.187
3915.04,-54.579
3916.02,-54.773
3916.99,-55.914
3917.97,-54.391
3918.95,-54.474
3919.92,-54.110
3920.90,-55.060
3921.88,-54.144
3922.85,-54.192
3923.83,-54.105
3924.80,-53.480
3925.78,-54.109
3926.76,-53.696
3927.73,-54.984
3928.71,-54.316
3929.69,-54.971
3930.66,-54.452
3931.64,-55.415
3932.62,-54.777
3933.59,-54.638
3934.57,-54.651
3935.55,-53.975
3936.52,-53.543
3937.50,-53.961
3938.48,-53.664
3939.45,-54.307
3940.43,-54.453
3941.41,-54.875
3942.38,-52.965
3943.36,-53.751
3944.34,-53.130
3945.31,-53.551
3946.29,-54.089
3947.27,-53.765
3948.24,-55.324
3949.22,-54.244
3950.20,-53.275
3951.17,-52.931
3952.15,-53.426
3953.12,-53.760
3954.10,-53.728
3955.08,-54.521
3956.05,-54.179
3957.03,-53.880
3958.01,-53.037
3958.98,-53.114
3959.96,-53.548
3960.94,-52.256
3961.91,-52.331
3962.89,-53.138
3963.87,-52.923
3964.84,-53.613
3965.82,-52.757
3966.80,-53.836
3967.77,-52.585
3968.75,-52.070
3969.73,-51.504
3970.70,-53.136
3971.68,-52.982
3972.66,-52.126
3973.63,-52.946
3974.61,-51.727
3975.59,-52.473
3976.56,-52.123
3977.54,-52.084
3978.52,-51.901
3979.49,-52.681
3980.47,-51.380
3981.45,-51.142
3982.42,-51.984
3983.40,-51.491
3984.38,-52.118
3985.35,-50.633
3986.33,-52.016
3987.30,-51.683
3988.28,-51.295
3989.26,-52.176
3990.23,-53.188
3991.21,-51.575
3992.19,-50.635
3993.16,-51.490
3994.14,-51.435
3995.12,-51.449
3996.09,-50.678
3997.07,-51.263
3998.05,-50.916
3999.02,-50.110
4000.00,-50.761
4000.98,-51.542
4001.95,-50.865
4002.93,-51.628
4003.91,-49.797
4004.88,-50.463
4005.86,-52.079
4006.84,-50.051
4007.81,-50.802
4008.79,-50.395
4009.77,-50.662
4010.74,-51.298
4011.72,-49.774
4012.70,-50.402
4013.67,-49.425
4014.65,-50.343
4015.62,-50.133
4016.60,-49.640
4017.58,-49.180
4018.55,-49.771
4019.53,-49.739
4020.51,-50.210
4021.48,-49.736
4022.46,-50.005
4023.44,-50.526
4024.41,-49.327
4025.39,-48.718
4026.37,-50.176
4027.34,-48.973
4028.32,-48.895
4029.30,-48.054
4030.27,-48.762
4031.25,-49.245
4032.23,-48.575
4033.20,-49.866
4034.18,-47.799
4035.16,-48.562
4036.13,-47.960
4037.11,-47.473
4038.09,-47.317
4039.06,-48.826
4040.04,-46.873
4041.02,-47.094
4041.99,-47.184
4042.97,-47.697
4043.95,-47.760
4044.92,-47.710
4045.90,-46.458
4046.88,-46.789
4047.85,-47.119
4048.83,-46.927
4049.80,-47.134
4050.78,-45.835
4051.76,-46.394
4052.73,-45.958
4053.71,-46.052
4054.69,-46.582
4055.66,-47.748
4056.64,-47.616
4057.62,-47.003
4058.59,-45.942
4059.57,-47.106
4060.55,-45.645
4061.52,-44.468
4062.50,-44.804
4063.48,-45.073
4064.45,-44.767
4065.43,-44.852
4066.41,-44.829
4067.38,-44.038
4068.36,-44.824
4069.34,-44.602
4070.31,-44.913
4071.29,-44.860
4072.27,-44.253
4073.24,-43.739
4074.22,-43.930
4075.20,-43.139
4076.17,-43.576
4077.15,-42.018
4078.12,-43.220
4079.10,-43.310
4080.08,-43.986
4081.05,-42.757
4082.03,-42.340
4083.01,-42.895
4083.98,-41.682
4084.96,-41.920
4085.94,-42.514
4086.91,-41.998
4087.89,-42.228
4088.87,-41.875
4089.84,-41.273
4090.82,-42.617
4091.80,-42.532
4092.77,-40.919
4093.75,-41.302
4094.73,-40.668
4095.70,-41.305
4096.68,-40.853
4097.66,-40.721
4098.63,-40.853
4099.61,-41.117
4100.59,-41.839
4101.56,-40.409
4102.54,-40.833
4103.52,-41.979
4104.49,-39.526
4105.47,-39.360
4106.45,-40.055
4107.42,-39.916
4108.40,-39.731
4109.38,-40.322
4110.35,-40.254
4111.33,-39.742
4112.30,-39.179
4113.28,-39.560
4114.26,-38.495
4115.23,-40.332
4116.21,-40.310
4117.19,-39.927
4118.16,-39.096
4119.14,-39.879
4120.12,-40.125
4121.09,-40.573
4122.07,-40.605
4123.05,-40.668
4124.02,-41.473
4125.00,-41.529
4125.98,-40.552
4126.95,-41.283
4127.93,-42.948
4128.91,-41.443
4129.88,-41.077
4130.86,-40.594
4131.84,-40.910
4132.81,-41.444
4133.79,-41.572
4134.77,-40.526
4135.74,-42.017
4136.72,-42.634
4137.70,-41.635
4138.67,-42.957
4139.65,-42.705
4140.62,-41.842
4141.60,-43.306
4142.58,-42.117
4143.55,-42.673
4144.53,-42.265
4145.51,-43.445
4146.48,-41.536
4147.46,-43.482
4148.44,-43.964
4149.41,-45.053
4150.39,-44.251
4151.37,-44.339
4152.34,-43.126
4153.32,-44.183
4154.30,-44.364
4155.27,-44.666
4156.25,-43.077
4157.23,-43.927
4158.20,-44.067
4159.18,-45.967
4160.16,-44.716
4161.13,-45.140
4162.11,-45.130
4163.09,-45.490
4164.06,-46.007
4165.04,-45.914
4166.02,-44.720
4166.99,-45.185
4167.97,-45.867
4168.95,-45.277
4169.92,-45.472
4170.90,-46.455
4171.88,-46.093
4172.85,-46.061
4173.83,-46.828
4174.80,-46.306
4175.78,-47.016
4176.76,-46.967
4177.73,-46.625
4178.71,-47.741
4179.69,-46.150
4180.66,-47.392
4181.64,-47.215
