Frequency (Hz),FFT Magnitude (dB)
2822.27,-56.007
2823.24,-54.218
2824.22,-55.042
2825.20,-54.454
2826.17,-54.589
2827.15,-55.152
2828.12,-55.698
2829.10,-55.685
2830.08,-55.618
2831.05,-55.729
2832.03,-55.232
2833.01,-53.455
2833.98,-55.006
2834.96,-54.612
2835.94,-55.281
2836.91,-54.697
2837.89,-54.717
2838.87,-52.671
2839.84,-54.179
2840.82,-54.599
2841.80,-53.796
2842.77,-53.287
2843.75,-54.263
2844.73,-54.250
2845.70,-53.698
2846.68,-53.077
2847.66,-53.057
2848.63,-53.311
2849.61,-53.408
2850.59,-53.300
2851.56,-53.187
2852.54,-52.639
2853.52,-52.501
2854.49,-52.902
2855.47,-52.286
2856.45,-51.613
2857.42,-53.097
2858.40,-52.901
2859.38,-51.315
2860.35,-53.244
2861.33,-51.171
2862.30,-52.960
2863.28,-52.398
2864.26,-51.533
2865.23,-51.642
2866.21,-51.631
2867.19,-52.199
2868.16,-51.778
2869.14,-51.714
2870.12,-51.642
2871.09,-51.474
2872.07,-51.056
2873.05,-50.463
2874.02,-51.543
2875.00,-50.830
2875.98,-50.923
2876.95,-50.561
2877.93,-50.962
2878.91,-51.505
2879.88,-50.578
2880.86,-50.157
2881.84,-50.804
2882.81,-50.316
2883.79,-50.282
2884.77,-50.140
2885.74,-49.243
2886.72,-50.026
2887.70,-49.540
2888.67,-49.513
2889.65,-49.034
2890.62,-49.803
2891.60,-49.336
2892.58,-48.948
2893.55,-50.188
2894.53,-49.045
2895.51,-47.749
2896.48,-48.081
2897.46,-48.110
2898.44,-48.238
2899.41,-47.797
2900.39,-47.350
2901.37,-47.387
2902.34,-48.073
2903.32,-47.945
2904.30,-48.218
2905.27,-47.279
2906.25,-46.735
2907.23,-46.927
2908.20,-46.470
2909.18,-46.576
2910.16,-46.621
2911.13,-47.010
2912.11,-46.690
2913.09,-46.408
2914.06,-46.038
2915.04,-45.312
2916.02,-45.744
2916.99,-45.706
2917.97,-44.252
2918.95,-46.062
2919.92,-45.754
2920.90,-45.982
2921.88,-44.545
2922.85,-43.906
2923.83,-44.465
2924.80,-44.477
2925.78,-43.657
2926.76,-44.415
2927.73,-44.140
2928.71,-44.685
2929.69,-43.504
2930.66,-43.273
2931.64,-43.609
2932.62,-42.142
2933.59,-43.126
2934.57,-43.248
2935.55,-43.699
2936.52,-41.432
2937.50,-43.410
2938.48,-41.684
2939.45,-41.225
2940.43,-41.931
2941.41,-41.463
2942.38,-41.215
2943.36,-41.641
2944.34,-41.861
2945.31,-41.988
2946.29,-40.367
2947.27,-42.448
2948.24,-40.896
2949.22,-40.413
2950.20,-40.891
2951.17,-41.454
2952.15,-40.794
2953.12,-40.343
2954.10,-41.097
2955.08,-40.075
2956.05,-41.488
2957.03,-41.067
2958.01,-40.842
2958.98,-41.064
2959.96,-40.446
2960.94,-41.871
2961.91,-41.156
2962.89,-40.571
2963.87,-40.623
2964.84,-39.737
2965.82,-41.095
2966.80,-40.789
2967.77,-42.418
2968.75,-39.963
2969.73,-41.154
2970.70,-40.172
2971.68,-40.344
2972.66,-41.115
2973.63,-40.650
2974.61,-41.883
2975.59,-40.574
2976.56,-40.857
2977.54,-40.557
2978.52,-41.291
2979.49,-40.872
2980.47,-40.901
2981.45,-41.874
2982.42,-42.313
2983.40,-42.361
2984.38,-42.042
2985.35,-41.852
2986.33,-42.569
2987.30,-42.635
2988.28,-41.823
2989.26,-43.102
2990.23,-45.102
2991.21,-42.527
2992.19,-42.853
2993.16,-43.844
2994.14,-43.364
2995.12,-43.813
2996.09,-44.168
2997.07,-42.583
2998.05,-43.241
2999.02,-43.994
3000.00,-44.340
3000.98,-43.157
3001.95,-43.199
3002.93,-44.988
3003.91,-44.719
3004.88,-44.973
3005.86,-45.014
3006.84,-46.145
3007.81,-46.472
3008.79,-45.987
3009.77,-43.740
3010.74,-45.592
3011.72,-44.722
3012.70,-46.200
3013.67,-45.907
3014.65,-46.053
3015.62,-45.770
3016.60,-45.649
3017.58,-45.677
3018.55,-46.044
3019.53,-46.250
3020.51,-46.617
3021.48,-45.650
3022.46,-45.708
3023.44,-45.711
3024.41,-47.096
3025.39,-46.505
3026.37,-46.450
3027.34,-45.634
3028.32,-45.837
3029.30,-46.954
3030.27,-46.673
3031.25,-47.234
3032.23,-47.467
3033.20,-46.892
3034.18,-47.596
3035.16,-47.562
3036.13,-47.069
3037.11,-47.915
3038.09,-47.041
3039.06,-47.715
3040.04,-48.057
3041.02,-47.393
3041.99,-46.865
3042.97,-47.751
3043.95,-47.532
3044.92,-48.274
3045.90,-48.958
3046.88,-48.349
3047.85,-48.852
3048.83,-48.225
3049.80,-47.041
3050.78,-48.330
3051.76,-48.279
3052.73,-48.979
3053.71,-49.555
3054.69,-48.736
3055.66,-48.712
3056.64,-48.698
3057.62,-48.933
3058.59,-49.871
3059.57,-49.104
3060.55,-47.895
3061.52,-49.247
3062.50,-47.933
3063.48,-49.586
3064.45,-48.405
3065.43,-49.045
3066.41,-49.592
3067.38,-49.692
3068.36,-49.792
3069.34,-51.382
3070.31,-50.621
3071.29,-50.293
3072.27,-50.725
3073.24,-49.377
3074.22,-50.455
3075.20,-49.689
3076.17,-50.297
3077.15,-51.297
3078.12,-50.347
3079.10,-51.237
3080.08,-50.830
3081.05,-50.797
3082.03,-50.414
3083.01,-51.478
3083.98,-51.114
3084.96,-50.324
3085.94,-51.333
3086.91,-50.182
3087.89,-49.470
3088.87,-50.260
3089.84,-50.411
3090.82,-52.112
3091.80,-51.210
3092.77,-51.823
3093.75,-50.652
3094.73,-51.781
3095.70,-51.265
3096.68,-51.882
3097.66,-52.522
3098.63,-51.909
3099.61,-51.436
3100.59,-52.026
3101.56,-50.920
3102.54,-51.281
3103.52,-51.723
3104.49,-51.342
3105.47,-52.682
3106.45,-51.256
3107.42,-51.657
3108.40,-52.095
3109.38,-51.388
3110.35,-51.075
3111.33,-51.901
3112.30,-54.187
3113.28,-52.086
3114.26,-51.373
3115.23,-51.703
3116.21,-51.536
3117.19,-52.545
3118.16,-50.988
3119.14,-53.049
3120.12,-52.716
3121.09,-51.814
3122.07,-51.882
3123.05,-53.417
3124.02,-52.892
3125.00,-52.543
3125.98,-52.098
3126.95,-52.361
3127.93,-52.509
3128.91,-52.590
3129.88,-52.721
3130.86,-53.156
3131.84,-53.293
3132.81,-53.742
3133.79,-54.227
3134.77,-53.117
3135.74,-52.095
3136.72,-52.222
3137.70,-52.896
3138.67,-51.929
3139.65,-52.097
3140.62,-51.488
3141.60,-53.089
3142.58,-53.524
3143.55,-53.178
3144.53,-52.930
3145.51,-52.788
3146.48,-54.200
3147.46,-53.438
3148.44,-53.811
3149.41,-53.949
3150.39,-52.927
3151.37,-52.180
3152.34,-51.852
3153.32,-53.274
3154.30,-52.808
3155.27,-53.113
3156.25,-52.908
3157.23,-53.330
3158.20,-53.435
3159.18,-54.289
3160.16,-53.648
3161.13,-53.556
3162.11,-53.940
3163.09,-54.182
3164.06,-53.546
3165.04,-53.952
3166.02,-54.070
3166.99,-53.737
3167.97,-54.274
3168.95,-53.404
3169.92,-54.147
3170.90,-54.262
3171.88,-53.886
3172.85,-53.948
3173.83,-54.318
3174.80,-54.077
3175.78,-53.737
3176.76,-53.108
3177.73,-52.695
3178.71,-54.001
3179.69,-53.028
3180.66,-54.310
3181.64,-53.228
3182.62,-53.315
3183.59,-54.012
3184.57,-53.828
3185.55,-53.708
3186.52,-53.878
3187.50,-54.199
3188.48,-54.387
3189.45,-54.079
3190.43,-53.777
3191.41,-54.360
3192.38,-55.091
3193.36,-54.862
3194.34,-53.170
3195.31,-54.872
3196.29,-54.082
3197.27,-54.477
3198.24,-54.492
3199.22,-54.569
3200.20,-54.603
3201.17,-54.624
3202.15,-55.687
3203.12,-55.409
3204.10,-53.956
3205.08,-54.453
3206.05,-54.070
3207.03,-55.998
3208.01,-54.766
3208.98,-55.115
3209.96,-53.827
3210.94,-54.872
3211.91,-55.113
3212.89,-55.667
3213.87,-54.030
3214.84,-55.434
3215.82,-55.380
3216.80,-55.120
3217.77,-55.041
3218.75,-54.494
3219.73,-55.010
3220.70,-55.837
3221.68,-55.230
3222.66,-56.151
3223.63,-55.325
3224.61,-55.072
3225.59,-55.531
3226.56,-56.089
3227.54,-55.185
3228.52,-55.877
3229.49,-56.532
3230.47,-55.756
3231.45,-54.924
3232.42,-55.999
3233.40,-55.902
3234.38,-54.860
3235.35,-55.227
3236.33,-56.628
3237.30,-55.683
3238.28,-55.274
3239.26,-56.196
3240.23,-55.453
3241.21,-56.317
3242.19,-55.953
3243.16,-54.779
3244.14,-56.224
3245.12,-54.835
3246.09,-54.749
3247.07,-56.648
3248.05,-56.055
3249.02,-56.257
3250.00,-55.365
3250.98,-55.816
3251.95,-56.764
3252.93,-56.076
3253.91,-55.519
3254.88,-56.412
3255.86,-56.593
3256.84,-54.622
3257.81,-55.959
3258.79,-56.328
3259.77,-55.257
3260.74,-55.554
3261.72,-55.834
3262.70,-55.995
3263.67,-56.169
3264.65,-56.529
3265.62,-54.929
3266.60,-55.696
3267.58,-56.359
3268.55,-55.562
3269.53,-56.034
3270.51,-57.330
3271.48,-57.403
3272.46,-56.524
3273.44,-56.514
3274.41,-56.284
3275.39,-55.353
3276.37,-56.906
3277.34,-55.955
3278.32,-55.023
3279.30,-56.733
3280.27,-54.654
3281.25,-55.957
3282.23,-58.068
3283.20,-56.511
3284.18,-57.327
3285.16,-57.095
3286.13,-56.392
3287.11,-55.304
3288.09,-55.887
3289.06,-56.229
3290.04,-56.231
3291.02,-56.104
3291.99,-55.916
3292.97,-56.609
3293.95,-57.046
3294.92,-57.258
3295.90,-56.408
3296.88,-56.219
3297.85,-56.833
3298.83,-56.835
3299.80,-55.698
3300.78,-55.996
3301.76,-56.173
3302.73,-55.686
3303.71,-56.111
3304.69,-56.141
3305.66,-55.978
3306.64,-57.339
3307.62,-56.370
3308.59,-56.330
3309.57,-57.227
3310.55,-57.080
3311.52,-56.512
3312.50,-56.255
3313.48,-57.345
3314.45,-55.800
3315.43,-56.412
3316.41,-56.084
3317.38,-56.353
3318.36,-57.595
3319.34,-57.436
3320.31,-57.108
3321.29,-56.816
3322.27,-55.921
3323.24,-57.158
3324.22,-56.528
3325.20,-56.720
3326.17,-56.169
3327.15,-56.337
3328.12,-56.216
3329.10,-55.282
3330.08,-56.495
3331.05,-57.368
3332.03,-56.697
3333.01,-55.645
3333.98,-56.458
3334.96,-55.802
3335.94,-56.128
3336.91,-55.854
3337.89,-56.243
3338.87,-57.178
3339.84,-57.293
3340.82,-56.832
3341.80,-57.517
3342.77,-56.761
3343.75,-56.805
3344.73,-56.801
3345.70,-56.848
3346.68,-56.798
3347.66,-55.565
3348.63,-56.699
3349.61,-56.039
3350.59,-58.431
3351.56,-57.120
3352.54,-56.697
3353.52,-56.585
3354.49,-58.272
3355.47,-57.589
3356.45,-56.481
3357.42,-56.583
3358.40,-56.500
3359.38,-56.300
3360.35,-57.403
3361.33,-56.341
3362.30,-56.228
3363.28,-56.208
3364.26,-55.893
3365.23,-57.056
3366.21,-57.764
3367.19,-56.404
3368.16,-57.274
3369.14,-56.435
3370.12,-58.081
3371.09,-58.197
3372.07,-57.707
3373.05,-56.931
3374.02,-57.014
3375.00,-56.050
3375.98,-55.234
3376.95,-57.595
3377.93,-57.558
3378.91,-56.328
3379.88,-57.572
3380.86,-56.373
3381.84,-57.190
3382.81,-57.344
3383.79,-56.101
3384.77,-56.722
3385.74,-56.858
3386.72,-56.365
3387.70,-57.167
3388.67,-56.534
3389.65,-55.999
3390.62,-57.380
3391.60,-57.907
3392.58,-57.061
3393.55,-57.100
3394.53,-55.659
3395.51,-56.034
3396.48,-56.232
3397.46,-57.545
3398.44,-57.529
3399.41,-55.870
3400.39,-56.555
3401.37,-57.534
3402.34,-57.683
3403.32,-56.877
3404.30,-55.995
3405.27,-55.217
3406.25,-56.402
3407.23,-56.449
3408.20,-57.958
3409.18,-57.139
3410.16,-56.819
3411.13,-57.013
3412.11,-56.600
3413.09,-58.284
3414.06,-56.254
3415.04,-56.774
3416.02,-58.467
3416.99,-58.356
3417.97,-57.278
3418.95,-56.279
3419.92,-57.557
3420.90,-56.042
3421.88,-57.009
3422.85,-56.619
3423.83,-56.818
3424.80,-56.731
3425.78,-55.279
3426.76,-57.196
3427.73,-57.589
3428.71,-57.299
3429.69,-56.527
3430.66,-56.286
3431.64,-56.014
3432.62,-56.695
3433.59,-56.741
3434.57,-57.004
3435.55,-56.235
3436.52,-58.121
3437.50,-57.248
3438.48,-56.235
3439.45,-57.695
3440.43,-56.332
3441.41,-55.870
3442.38,-55.777
3443.36,-55.538
3444.34,-55.769
3445.31,-56.340
3446.29,-56.610
3447.27,-55.847
3448.24,-56.164
3449.22,-55.954
3450.20,-57.051
3451.17,-56.759
3452.15,-56.036
3453.12,-55.145
3454.10,-56.001
3455.08,-56.083
3456.05,-55.858
3457.03,-55.507
3458.01,-56.118
3458.98,-56.524
3459.96,-57.340
3460.94,-56.686
3461.91,-56.726
3462.89,-56.929
3463.87,-56.162
3464.84,-56.098
3465.82,-55.905
3466.80,-55.953
3467.77,-56.612
3468.75,-56.857
3469.73,-56.327
3470.70,-56.851
3471.68,-56.004
3472.66,-55.639
3473.63,-55.530
3474.61,-54.863
3475.59,-56.313
3476.56,-54.968
3477.54,-55.224
3478.52,-55.791
3479.49,-56.071
3480.47,-55.895
3481.45,-56.164
3482.42,-56.721
3483.40,-55.531
3484.38,-56.064
3485.35,-54.853
3486.33,-56.691
3487.30,-54.776
3488.28,-54.991
3489.26,-55.783
3490.23,-56.356
3491.21,-55.946
3492.19,-56.301
3493.16,-55.574
3494.14,-55.664
3495.12,-56.224
3496.09,-56.556
3497.07,-54.844
3498.05,-54.209
3499.02,-55.453
3500.00,-56.040
3500.98,-57.006
3501.95,-56.503
3502.93,-55.777
3503.91,-56.116
3504.88,-55.566
3505.86,-56.176
3506.84,-54.072
3507.81,-54.612
3508.79,-55.547
3509.77,-54.103
3510.74,-54.899
3511.72,-54.252
3512.70,-54.679
3513.67,-55.031
3514.65,-55.993
3515.62,-55.166
3516.60,-56.030
3517.58,-55.479
3518.55,-55.820
3519.53,-54.690
3520.51,-55.236
3521.48,-54.997
3522.46,-55.237
3523.44,-54.168
3524.41,-54.749
3525.39,-53.794
3526.37,-54.043
3527.34,-52.987
3528.32,-54.095
3529.30,-54.351
3530.27,-53.945
3531.25,-54.699
3532.23,-54.718
3533.20,-54.962
3534.18,-53.718
3535.16,-54.505
3536.13,-53.257
3537.11,-54.279
3538.09,-55.586
3539.06,-54.671
3540.04,-53.854
3541.02,-55.324
3541.99,-54.548
3542.97,-53.354
3543.95,-53.760
3544.92,-54.519
3545.90,-53.197
3546.88,-53.124
3547.85,-54.618
3548.83,-54.168
3549.80,-53.792
3550.78,-54.442
3551.76,-53.484
3552.73,-52.311
3553.71,-53.518
3554.69,-52.631
3555.66,-53.012
3556.64,-53.546
3557.62,-52.663
3558.59,-53.355
3559.57,-52.692
3560.55,-52.849
3561.52,-53.010
3562.50,-53.294
3563.48,-52.075
3564.45,-52.787
3565.43,-52.337
3566.41,-51.511
3567.38,-52.827
3568.36,-52.244
3569.34,-53.777
3570.31,-53.663
3571.29,-53.537
3572.27,-53.830
3573.24,-52.483
3574.22,-52.219
3575.20,-51.723
3576.17,-52.477
3577.15,-52.266
3578.12,-52.787
3579.10,-52.976
3580.08,-52.272
3581.05,-52.833
3582.03,-52.024
3583.01,-52.160
3583.98,-51.675
3584.96,-52.117
3585.94,-51.214
3586.91,-52.293
3587.89,-51.614
3588.87,-50.880
3589.84,-52.280
3590.82,-51.185
3591.80,-52.133
3592.77,-51.897
3593.75,-53.505
3594.73,-52.234
3595.70,-52.902
3596.68,-51.733
3597.66,-50.767
3598.63,-50.261
3599.61,-51.260
3600.59,-51.425
3601.56,-51.872
3602.54,-50.413
3603.52,-52.527
3604.49,-50.504
3605.47,-50.653
3606.45,-50.682
3607.42,-51.096
3608.40,-48.739
3609.38,-49.429
3610.35,-49.673
3611.33,-49.458
3612.30,-49.623
3613.28,-51.023
3614.26,-48.450
3615.23,-49.507
3616.21,-50.918
3617.19,-50.635
3618.16,-50.250
3619.14,-49.244
3620.12,-48.977
3621.09,-50.042
3622.07,-50.097
3623.05,-49.447
3624.02,-48.463
3625.00,-48.405
3625.98,-48.947
3626.95,-49.398
3627.93,-47.802
3628.91,-48.345
3629.88,-48.374
3630.86,-49.475
3631.84,-47.768
3632.81,-48.070
3633.79,-48.607
3634.77,-47.377
3635.74,-47.458
3636.72,-47.948
3637.70,-48.715
3638.67,-47.518
3639.65,-47.180
3640.62,-47.324
3641.60,-47.120
3642.58,-46.755
3643.55,-45.728
3644.53,-47.754
3645.51,-47.552
3646.48,-46.552
3647.46,-45.320
3648.44,-46.644
3649.41,-45.876
3650.39,-46.385
3651.37,-45.207
3652.34,-45.491
3653.32,-45.519
3654.30,-44.041
3655.27,-43.753
3656.25,-44.566
3657.23,-43.420
3658.20,-44.703
3659.18,-44.588
3660.16,-44.120
3661.13,-45.690
3662.11,-45.125
3663.09,-44.420
3664.06,-44.977
3665.04,-44.585
3666.02,-44.315
3666.99,-43.985
3667.97,-43.045
3668.95,-43.913
3669.92,-45.162
3670.90,-43.156
3671.88,-42.707
3672.85,-42.739
3673.83,-43.250
3674.80,-44.225
3675.78,-42.774
3676.76,-40.969
3677.73,-41.105
3678.71,-40.683
3679.69,-41.600
3680.66,-41.990
3681.64,-42.073
3682.62,-40.882
3683.59,-41.191
3684.57,-41.998
3685.55,-42.638
3686.52,-41.440
3687.50,-41.387
3688.48,-41.762
3689.45,-40.221
3690.43,-40.350
3691.41,-40.523
3692.38,-41.175
3693.36,-40.210
3694.34,-40.795
3695.31,-40.159
3696.29,-40.597
3697.27,-41.006
3698.24,-39.707
3699.22,-40.684
3700.20,-40.253
3701.17,-41.261
3702.15,-39.565
3703.12,-41.182
3704.10,-40.755
3705.08,-40.408
3706.05,-40.723
3707.03,-41.582
3708.01,-41.639
3708.98,-42.020
3709.96,-41.379
3710.94,-41.335
3711.91,-42.282
3712.89,-40.792
3713.87,-41.938
3714.84,-41.311
3715.82,-41.396
3716.80,-42.547
3717.77,-41.252
3718.75,-42.826
3719.73,-42.266
3720.70,-42.762
3721.68,-42.688
3722.66,-42.365
3723.63,-42.225
3724.61,-41.803
3725.59,-43.418
3726.56,-44.094
3727.54,-43.554
3728.52,-43.325
3729.49,-42.717
3730.47,-43.593
3731.45,-42.880
3732.42,-44.455
3733.40,-44.419
3734.38,-45.246
3735.35,-45.346
3736.33,-44.614
3737.30,-45.577
3738.28,-44.987
3739.26,-44.975
3740.23,-45.077
3741.21,-45.086
3742.19,-45.561
3743.16,-46.982
3744.14,-45.203
3745.12,-47.013
3746.09,-46.894
3747.07,-46.675
3748.05,-46.754
3749.02,-47.285
3750.00,-46.197
3750.98,-46.695
3751.95,-45.904
3752.93,-47.195
3753.91,-47.036
3754.88,-47.199
3755.86,-46.704
3756.84,-48.072
3757.81,-48.338
3758.79,-48.654
3759.77,-46.724
3760.74,-47.132
3761.72,-46.708
3762.70,-47.919
3763.67,-48.573
3764.65,-48.601
3765.62,-49.297
3766.60,-48.861
3767.58,-48.952
3768.55,-47.592
3769.53,-50.155
3770.51,-49.758
3771.48,-50.538
3772.46,-50.095
3773.44,-51.057
3774.41,-51.169
3775.39,-50.449
3776.37,-51.239
3777.34,-51.493
3778.32,-51.576
3779.30,-51.490
3780.27,-51.696
3781.25,-50.456
3782.23,-51.614
3783.20,-51.578
3784.18,-51.979
3785.16,-50.934
3786.13,-51.885
3787.11,-50.715
3788.09,-50.561
3789.06,-51.618
3790.04,-50.622
3791.02,-51.597
3791.99,-51.204
3792.97,-52.218
3793.95,-51.862
3794.92,-51.838
3795.90,-52.274
3796.88,-52.156
3797.85,-52.465
3798.83,-51.186
3799.80,-51.969
3800.78,-52.381
3801.76,-52.738
3802.73,-53.694
3803.71,-52.963
3804.69,-51.721
3805.66,-52.659
3806.64,-53.231
3807.62,-52.674
3808.59,-52.489
3809.57,-53.275
3810.55,-54.316
3811.52,-53.127
3812.50,-54.954
3813.48,-52.444
3814.45,-53.095
3815.43,-53.507
3816.41,-53.709
3817.38,-54.209
3818.36,-53.294
3819.34,-53.863
3820.31,-52.350
3821.29,-53.893
3822.27,-53.657
3823.24,-53.989
3824.22,-54.647
3825.20,-53.880
3826.17,-53.864
3827.15,-54.376
3828.12,-53.715
3829.10,-55.131
3830.08,-54.110
3831.05,-53.782
3832.03,-53.815
3833.01,-53.247
3833.98,-54.414
3834.96,-55.166
3835.94,-54.759
3836.91,-54.125
3837.89,-54.277
3838.87,-54.910
3839.84,-54.624
3840.82,-55.147
3841.80,-56.239
3842.77,-55.334
3843.75,-55.121
3844.73,-54.983
3845.70,-54.076
3846.68,-55.447
3847.66,-54.856
3848.63,-54.854
3849.61,-55.168
3850.59,-55.663
3851.56,-55.180
3852.54,-55.020
3853.52,-55.862
3854.49,-55.982
3855.47,-56.696
3856.45,-57.603
3857.42,-56.780
3858.40,-55.365
3859.38,-56.619
3860.35,-55.247
3861.33,-54.684
3862.30,-55.195
3863.28,-56.457
3864.26,-57.236
3865.23,-55.773
3866.21,-55.927
3867.19,-56.739
3868.16,-56.186
3869.14,-56.177
3870.12,-55.980
3871.09,-58.381
3872.07,-56.784
3873.05,-56.104
3874.02,-57.929
3875.00,-56.863
3875.98,-56.468
3876.95,-56.794
3877.93,-55.864
3878.91,-56.373
3879.88,-56.937
3880.86,-57.011
3881.84,-57.892
3882.81,-57.826
3883.79,-57.475
3884.77,-56.010
3885.74,-56.027
3886.72,-57.754
3887.70,-57.762
3888.67,-55.830
3889.65,-56.877
3890.62,-56.898
3891.60,-58.506
3892.58,-57.163
3893.55,-56.378
3894.53,-56.698
3895.51,-57.454
3896.48,-56.645
3897.46,-58.156
3898.44,-57.047
3899.41,-58.086
3900.39,-57.989
3901.37,-57.629
3902.34,-57.090
3903.32,-56.953
3904.30,-56.338
3905.27,-56.534
3906.25,-57.478
3907.23,-57.216
3908.20,-57.386
3909.18,-58.072
3910.16,-58.555
3911.13,-57.100
3912.11,-57.325
3913.09,-58.251
3914.06,-57.814
3915.04,-58.355
3916.02,-58.421
3916.99,-57.600
3917.97,-57.342
3918.95,-59.081
3919.92,-57.792
3920.90,-57.783
3921.88,-58.644
3922.85,-57.881
3923.83,-57.867
3924.80,-57.986
3925.78,-58.432
3926.76,-58.338
3927.73,-58.152
3928.71,-59.181
3929.69,-58.057
3930.66,-58.372
3931.64,-59.398
3932.62,-58.722
3933.59,-57.726
3934.57,-58.903
3935.55,-58.285
3936.52,-58.097
3937.50,-58.470
3938.48,-59.304
3939.45,-58.703
3940.43,-57.928
3941.41,-58.512
3942.38,-58.779
3943.36,-58.302
3944.34,-57.964
3945.31,-59.772
3946.29,-59.690
3947.27,-59.019
3948.24,-59.896
3949.22,-59.033
3950.20,-58.557
3951.17,-60.279
3952.15,-59.535
3953.12,-59.986
3954.10,-60.043
3955.08,-59.255
3956.05,-58.426
3957.03,-59.526
3958.01,-58.473
3958.98,-59.899
3959.96,-58.985
3960.94,-58.529
3961.91,-58.578
3962.89,-58.854
3963.87,-59.926
3964.84,-58.628
3965.82,-59.812
3966.80,-60.124
3967.77,-59.656
3968.75,-59.349
3969.73,-58.683
3970.70,-59.139
3971.68,-59.698
3972.66,-59.552
3973.63,-59.604
3974.61,-59.470
3975.59,-59.099
3976.56,-59.337
3977.54,-59.189
3978.52,-59.799
3979.49,-59.958
3980.47,-59.320
3981.45,-58.366
3982.42,-59.277
3983.40,-58.724
3984.38,-58.102
3985.35,-59.733
3986.33,-58.852
3987.30,-58.379
3988.28,-59.842
3989.26,-60.130
3990.23,-60.230
3991.21,-60.121
3992.19,-60.852
3993.16,-59.552
3994.14,-59.788
3995.12,-57.989
3996.09,-59.722
3997.07,-59.614
3998.05,-59.554
3999.02,-59.806
4000.00,-58.999
4000.98,-58.745
4001.95,-59.306
4002.93,-60.827
4003.91,-60.985
4004.88,-60.344
4005.86,-60.172
4006.84,-59.862
4007.81,-59.405
4008.79,-59.359
4009.77,-59.890
4010.74,-59.486
4011.72,-59.410
4012.70,-60.588
4013.67,-60.457
4014.65,-60.527
4015.62,-60.305
4016.60,-59.147
4017.58,-60.128
4018.55,-60.427
4019.53,-59.356
4020.51,-59.532
4021.48,-61.238
4022.46,-60.880
4023.44,-60.487
4024.41,-60.671
4025.39,-61.159
4026.37,-59.599
4027.34,-60.072
4028.32,-59.610
4029.30,-58.658
4030.27,-59.593
4031.25,-60.578
4032.23,-60.430
4033.20,-60.153
4034.18,-60.115
4035.16,-60.195
4036.13,-60.571
4037.11,-60.153
4038.09,-60.069
4039.06,-59.866
4040.04,-59.293
4041.02,-59.120
4041.99,-59.767
4042.97,-59.752
4043.95,-60.788
4044.92,-60.066
4045.90,-60.327
4046.88,-60.303
4047.85,-59.777
4048.83,-59.481
4049.80,-59.372
4050.78,-59.857
4051.76,-60.914
4052.73,-60.151
4053.71,-58.962
4054.69,-60.947
4055.66,-60.088
4056.64,-60.333
4057.62,-60.317
4058.59,-59.194
4059.57,-60.976
4060.55,-59.380
4061.52,-60.719
4062.50,-59.704
4063.48,-60.575
4064.45,-60.151
4065.43,-60.968
4066.41,-61.336
4067.38,-61.213
4068.36,-61.445
4069.34,-61.271
4070.31,-60.732
4071.29,-59.365
4072.27,-59.711
4073.24,-60.516
4074.22,-59.432
4075.20,-60.166
4076.17,-60.827
4077.15,-60.907
4078.12,-59.125
4079.10,-59.113
4080.08,-59.169
4081.05,-60.093
4082.03,-60.723
4083.01,-60.920
4083.98,-59.758
4084.96,-60.209
4085.94,-59.969
4086.91,-60.560
4087.89,-59.745
4088.87,-59.929
4089.84,-60.460
4090.82,-60.381
4091.80,-60.675
4092.77,-60.951
4093.75,-60.284
4094.73,-59.619
4095.70,-59.777
4096.68,-60.036
4097.66,-60.063
4098.63,-60.309
4099.61,-60.311
4100.59,-59.211
4101.56,-59.975
4102.54,-60.266
4103.52,-60.754
4104.49,-59.907
4105.47,-58.048
4106.45,-60.277
4107.42,-60.828
4108.40,-60.870
4109.38,-60.159
4110.35,-60.003
4111.33,-58.723
4112.30,-59.845
4113.28,-59.980
4114.26,-59.856
4115.23,-60.784
4116.21,-61.349
4117.19,-60.608
4118.16,-61.291
4119.14,-60.532
4120.12,-59.243
4121.09,-61.050
4122.07,-60.773
4123.05,-60.234
4124.02,-60.998
4125.00,-60.718
4125.98,-60.116
4126.95,-60.078
4127.93,-60.961
4128.91,-59.916
4129.88,-60.668
4130.86,-60.672
4131.84,-60.765
4132.81,-61.510
4133.79,-60.113
4134.77,-59.530
4135.74,-59.782
4136.72,-59.506
4137.70,-58.549
4138.67,-59.867
4139.65,-59.481
4140.62,-59.363
4141.60,-61.126
4142.58,-61.561
4143.55,-59.002
4144.53,-59.463
4145.51,-60.646
4146.48,-59.737
4147.46,-59.064
4148.44,-60.047
4149.41,-60.039
4150.39,-59.262
4151.37,-59.505
4152.34,-59.566
4153.32,-59.629
4154.30,-59.842
4155.27,-59.732
4156.25,-59.560
4157.23,-60.503
4158.20,-60.383
4159.18,-58.685
4160.16,-60.222
4161.13,-59.701
4162.11,-59.096
4163.09,-58.793
4164.06,-59.518
4165.04,-59.788
4166.02,-58.772
4166.99,-59.113
4167.97,-59.414
4168.95,-60.125
4169.92,-59.526
4170.90,-59.859
4171.88,-59.930
4172.85,-58.351
4173.83,-57.846
4174.80,-59.218
4175.78,-60.261
4176.76,-59.846
4177.73,-59.378
4178.71,-59.751
4179.69,-60.193
4180.66,-59.375
4181.64,-59.374
4182.62,-58.961
4183.59,-59.157
4184.57,-59.000
4185.55,-58.494
