Frequency (Hz),FFT Magnitude (dB)
2822.27,-45.248
2823.24,-43.739
2824.22,-44.990
2825.20,-45.565
2826.17,-44.070
2827.15,-44.596
2828.12,-45.190
2829.10,-43.520
2830.08,-45.200
2831.05,-44.975
2832.03,-45.124
2833.01,-44.756
2833.98,-45.293
2834.96,-45.150
2835.94,-45.444
2836.91,-44.839
2837.89,-46.088
2838.87,-45.296
2839.84,-45.777
2840.82,-45.955
2841.80,-45.542
2842.77,-45.299
2843.75,-45.764
2844.73,-44.183
2845.70,-44.935
2846.68,-45.558
2847.66,-44.854
2848.63,-45.143
2849.61,-45.377
2850.59,-45.014
2851.56,-46.225
2852.54,-45.844
2853.52,-46.242
2854.49,-46.828
2855.47,-45.962
2856.45,-46.285
2857.42,-45.495
2858.40,-45.243
2859.38,-45.967
2860.35,-46.185
2861.33,-44.461
2862.30,-45.606
2863.28,-46.570
2864.26,-46.647
2865.23,-46.560
2866.21,-47.080
2867.19,-47.253
2868.16,-46.829
2869.14,-46.983
2870.12,-46.290
2871.09,-46.345
2872.07,-49.029
2873.05,-47.623
2874.02,-47.064
2875.00,-47.192
2875.98,-47.047
2876.95,-47.397
2877.93,-46.305
2878.91,-47.369
2879.88,-47.467
2880.86,-46.978
2881.84,-46.574
2882.81,-48.071
2883.79,-47.796
2884.77,-47.024
2885.74,-46.335
2886.72,-48.214
2887.70,-47.825
2888.67,-47.179
2889.65,-48.108
2890.62,-47.102
2891.60,-48.268
2892.58,-48.232
2893.55,-48.223
2894.53,-48.207
2895.51,-46.305
2896.48,-47.702
2897.46,-47.971
2898.44,-48.012
2899.41,-48.281
2900.39,-46.820
2901.37,-48.030
2902.34,-48.017
2903.32,-47.178
2904.30,-47.335
2905.27,-47.355
2906.25,-48.156
2907.23,-48.144
2908.20,-48.075
2909.18,-49.183
2910.16,-48.772
2911.13,-49.214
2912.11,-47.586
2913.09,-48.339
2914.06,-47.353
2915.04,-48.391
2916.02,-48.883
2916.99,-48.310
2917.97,-47.237
2918.95,-48.065
2919.92,-48.195
2920.90,-48.740
2921.88,-47.980
2922.85,-48.680
2923.83,-48.021
2924.80,-47.974
2925.78,-48.718
2926.76,-48.663
2927.73,-48.740
2928.71,-49.308
2929.69,-46.896
2930.66,-48.249
2931.64,-48.482
2932.62,-49.448
2933.59,-47.754
2934.57,-48.805
2935.55,-49.036
2936.52,-48.458
2937.50,-49.666
2938.48,-49.537
2939.45,-48.552
2940.43,-48.626
2941.41,-50.054
2942.38,-49.399
2943.36,-49.098
2944.34,-48.472
2945.31,-48.681
2946.29,-49.982
2947.27,-49.158
2948.24,-49.551
2949.22,-48.246
2950.20,-49.026
2951.17,-49.410
2952.15,-49.130
2953.12,-50.068
2954.10,-49.242
2955.08,-48.800
2956.05,-48.564
2957.03,-50.193
2958.01,-48.234
2958.98,-49.027
2959.96,-48.779
2960.94,-48.317
2961.91,-48.545
2962.89,-48.681
2963.87,-49.003
2964.84,-50.839
2965.82,-49.266
2966.80,-48.340
2967.77,-48.921
2968.75,-48.609
2969.73,-48.959
2970.70,-49.236
2971.68,-49.437
2972.66,-48.746
2973.63,-48.645
2974.61,-49.604
2975.59,-49.896
2976.56,-48.850
2977.54,-49.847
2978.52,-49.859
2979.49,-50.057
2980.47,-49.180
2981.45,-48.597
2982.42,-48.918
2983.40,-49.543
2984.38,-48.567
2985.35,-49.215
2986.33,-48.552
2987.30,-48.971
2988.28,-49.112
2989.26,-49.622
2990.23,-49.334
2991.21,-48.241
2992.19,-48.950
2993.16,-49.426
2994.14,-48.089
2995.12,-48.189
2996.09,-50.430
2997.07,-48.851
2998.05,-48.404
2999.02,-47.789
3000.00,-48.826
3000.98,-48.813
3001.95,-48.757
3002.93,-49.299
3003.91,-48.755
3004.88,-50.023
3005.86,-49.581
3006.84,-49.721
3007.81,-48.277
3008.79,-47.942
3009.77,-49.249
3010.74,-49.694
3011.72,-48.153
3012.70,-48.699
3013.67,-48.237
3014.65,-48.861
3015.62,-47.740
3016.60,-48.993
3017.58,-48.433
3018.55,-48.689
3019.53,-48.498
3020.51,-48.266
3021.48,-49.352
3022.46,-48.464
3023.44,-49.009
3024.41,-48.603
3025.39,-48.673
3026.37,-48.818
3027.34,-48.680
3028.32,-47.710
3029.30,-48.418
3030.27,-49.267
3031.25,-47.997
3032.23,-48.420
3033.20,-48.610
3034.18,-47.833
3035.16,-48.597
3036.13,-49.369
3037.11,-48.432
3038.09,-48.453
3039.06,-48.312
3040.04,-48.419
3041.02,-47.459
3041.99,-47.721
3042.97,-48.177
3043.95,-48.471
3044.92,-49.100
3045.90,-49.169
3046.88,-48.148
3047.85,-48.837
3048.83,-47.940
3049.80,-47.581
3050.78,-48.549
3051.76,-48.483
3052.73,-48.535
3053.71,-49.100
3054.69,-48.583
3055.66,-48.213
3056.64,-47.915
3057.62,-47.522
3058.59,-46.901
3059.57,-47.555
3060.55,-47.554
3061.52,-47.901
3062.50,-47.147
3063.48,-47.534
3064.45,-46.738
3065.43,-47.493
3066.41,-48.187
3067.38,-49.503
3068.36,-46.805
3069.34,-47.122
3070.31,-47.987
3071.29,-48.842
3072.27,-47.567
3073.24,-48.417
3074.22,-47.973
3075.20,-47.318
3076.17,-47.595
3077.15,-47.742
3078.12,-47.905
3079.10,-47.216
3080.08,-47.891
3081.05,-48.690
3082.03,-48.254
3083.01,-48.109
3083.98,-47.774
3084.96,-47.872
3085.94,-47.131
3086.91,-47.252
3087.89,-47.279
3088.87,-47.082
3089.84,-45.620
3090.82,-46.454
3091.80,-46.396
3092.77,-48.422
3093.75,-47.341
3094.73,-45.857
3095.70,-46.047
3096.68,-46.263
3097.66,-45.405
3098.63,-45.972
3099.61,-47.253
3100.59,-46.566
3101.56,-45.849
3102.54,-46.528
3103.52,-45.937
3104.49,-46.895
3105.47,-46.353
3106.45,-46.025
3107.42,-45.960
3108.40,-46.087
3109.38,-45.742
3110.35,-45.591
3111.33,-45.149
3112.30,-45.015
3113.28,-46.024
3114.26,-46.121
3115.23,-45.294
3116.21,-45.878
3117.19,-45.460
3118.16,-44.326
3119.14,-44.869
3120.12,-44.397
3121.09,-45.722
3122.07,-43.891
3123.05,-45.845
3124.02,-46.184
3125.00,-46.535
3125.98,-44.690
3126.95,-42.852
3127.93,-44.413
3128.91,-44.095
3129.88,-45.795
3130.86,-43.575
3131.84,-44.047
3132.81,-43.156
3133.79,-42.881
3134.77,-44.989
3135.74,-44.642
3136.72,-44.360
3137.70,-44.141
3138.67,-44.102
3139.65,-43.733
3140.62,-43.307
3141.60,-43.845
3142.58,-42.388
3143.55,-44.250
3144.53,-41.712
3145.51,-42.278
3146.48,-43.694
3147.46,-43.111
3148.44,-42.548
3149.41,-42.618
3150.39,-42.869
3151.37,-42.221
3152.34,-42.517
3153.32,-41.527
3154.30,-42.890
3155.27,-42.344
3156.25,-41.322
3157.23,-43.315
3158.20,-41.303
3159.18,-41.180
3160.16,-40.272
3161.13,-40.100
3162.11,-40.848
3163.09,-41.083
3164.06,-40.777
3165.04,-39.798
3166.02,-40.872
3166.99,-41.495
3167.97,-39.823
3168.95,-39.900
3169.92,-39.886
3170.90,-38.612
3171.88,-38.893
3172.85,-38.308
3173.83,-38.886
3174.80,-38.198
3175.78,-37.497
3176.76,-39.825
3177.73,-37.302
3178.71,-38.548
3179.69,-38.593
3180.66,-38.177
3181.64,-37.883
3182.62,-37.573
3183.59,-37.864
3184.57,-37.957
3185.55,-37.463
3186.52,-37.373
3187.50,-38.481
3188.48,-37.278
3189.45,-36.177
3190.43,-36.487
3191.41,-38.068
3192.38,-38.320
3193.36,-35.898
3194.34,-36.201
3195.31,-37.160
3196.29,-36.848
3197.27,-36.655
3198.24,-36.585
3199.22,-36.885
3200.20,-36.710
3201.17,-37.104
3202.15,-36.863
3203.12,-37.302
3204.10,-35.265
3205.08,-35.909
3206.05,-35.763
3207.03,-35.805
3208.01,-36.069
3208.98,-36.059
3209.96,-37.856
3210.94,-36.108
3211.91,-36.289
3212.89,-36.285
3213.87,-36.541
3214.84,-37.114
3215.82,-36.101
3216.80,-36.378
3217.77,-36.247
3218.75,-36.387
3219.73,-37.624
3220.70,-36.898
3221.68,-37.136
3222.66,-37.815
3223.63,-37.102
3224.61,-37.013
3225.59,-36.992
3226.56,-38.438
3227.54,-38.976
3228.52,-39.176
3229.49,-39.171
3230.47,-38.578
3231.45,-38.930
3232.42,-38.111
3233.40,-39.647
3234.38,-40.103
3235.35,-39.111
3236.33,-40.483
3237.30,-40.593
3238.28,-40.823
3239.26,-39.384
3240.23,-39.923
3241.21,-40.364
3242.19,-40.268
3243.16,-40.628
3244.14,-40.981
3245.12,-41.144
3246.09,-40.861
3247.07,-41.848
3248.05,-41.083
3249.02,-41.988
3250.00,-41.479
3250.98,-41.319
3251.95,-42.342
3252.93,-42.486
3253.91,-41.607
3254.88,-42.329
3255.86,-42.405
3256.84,-42.863
3257.81,-42.960
3258.79,-43.010
3259.77,-42.648
3260.74,-42.644
3261.72,-42.315
3262.70,-43.772
3263.67,-42.809
3264.65,-43.295
3265.62,-43.809
3266.60,-43.159
3267.58,-44.786
3268.55,-43.953
3269.53,-44.390
3270.51,-44.147
3271.48,-43.864
3272.46,-43.399
3273.44,-44.397
3274.41,-44.687
3275.39,-44.190
3276.37,-44.273
3277.34,-44.619
3278.32,-44.557
3279.30,-44.360
3280.27,-45.561
3281.25,-44.323
3282.23,-44.689
3283.20,-45.774
3284.18,-45.143
3285.16,-46.430
3286.13,-45.580
3287.11,-45.019
3288.09,-46.235
3289.06,-47.010
3290.04,-45.737
3291.02,-45.544
3291.99,-47.122
3292.97,-46.784
3293.95,-46.808
3294.92,-46.197
3295.90,-44.883
3296.88,-48.091
3297.85,-46.993
3298.83,-46.235
3299.80,-46.254
3300.78,-47.335
3301.76,-47.423
3302.73,-48.235
3303.71,-46.505
3304.69,-46.825
3305.66,-47.535
3306.64,-47.948
3307.62,-48.470
3308.59,-47.779
3309.57,-47.884
3310.55,-48.363
3311.52,-48.434
3312.50,-47.984
3313.48,-46.569
3314.45,-48.166
3315.43,-47.161
3316.41,-48.270
3317.38,-47.985
3318.36,-48.001
3319.34,-48.726
3320.31,-46.712
3321.29,-46.939
3322.27,-47.629
3323.24,-48.861
3324.22,-48.707
3325.20,-48.468
3326.17,-48.967
3327.15,-50.146
3328.12,-49.188
3329.10,-49.353
3330.08,-48.165
3331.05,-48.514
3332.03,-49.463
3333.01,-48.172
3333.98,-49.624
3334.96,-48.956
3335.94,-49.668
3336.91,-49.504
3337.89,-47.686
3338.87,-48.107
3339.84,-49.038
3340.82,-49.827
3341.80,-50.588
3342.77,-49.836
3343.75,-48.393
3344.73,-48.546
3345.70,-48.715
3346.68,-48.957
3347.66,-49.819
3348.63,-49.325
3349.61,-49.791
3350.59,-49.446
3351.56,-49.925
3352.54,-49.765
3353.52,-50.253
3354.49,-49.369
3355.47,-50.198
3356.45,-49.293
3357.42,-49.957
3358.40,-50.522
3359.38,-49.894
3360.35,-49.659
3361.33,-48.996
3362.30,-50.096
3363.28,-50.437
3364.26,-49.974
3365.23,-49.867
3366.21,-49.893
3367.19,-51.136
3368.16,-49.769
3369.14,-49.784
3370.12,-50.665
3371.09,-49.882
3372.07,-50.542
3373.05,-51.630
3374.02,-50.332
3375.00,-50.420
3375.98,-50.552
3376.95,-49.533
3377.93,-49.972
3378.91,-50.188
3379.88,-49.325
3380.86,-50.881
3381.84,-52.650
3382.81,-50.050
3383.79,-49.680
3384.77,-50.066
3385.74,-50.535
3386.72,-51.117
3387.70,-50.505
3388.67,-51.676
3389.65,-50.666
3390.62,-51.003
3391.60,-49.794
3392.58,-50.768
3393.55,-50.582
3394.53,-51.457
3395.51,-49.922
3396.48,-50.369
3397.46,-50.894
3398.44,-50.767
3399.41,-51.037
3400.39,-51.599
3401.37,-50.793
3402.34,-51.560
3403.32,-50.961
3404.30,-51.429
3405.27,-50.188
3406.25,-50.594
3407.23,-50.403
3408.20,-51.768
3409.18,-50.411
3410.16,-50.819
3411.13,-50.868
3412.11,-50.935
3413.09,-50.389
3414.06,-49.909
3415.04,-50.975
3416.02,-50.233
3416.99,-50.565
3417.97,-50.682
3418.95,-51.605
3419.92,-50.448
3420.90,-51.435
3421.88,-50.886
3422.85,-50.861
3423.83,-50.780
3424.80,-50.679
3425.78,-51.637
3426.76,-51.172
3427.73,-51.867
3428.71,-51.374
3429.69,-51.113
3430.66,-51.779
3431.64,-51.313
3432.62,-50.366
3433.59,-51.509
3434.57,-51.438
3435.55,-50.024
3436.52,-51.400
3437.50,-50.880
3438.48,-51.701
3439.45,-51.639
3440.43,-50.339
3441.41,-51.252
3442.38,-52.040
3443.36,-51.205
3444.34,-51.137
3445.31,-50.132
3446.29,-50.770
3447.27,-50.045
3448.24,-50.045
3449.22,-50.062
3450.20,-51.416
3451.17,-51.138
3452.15,-50.717
3453.12,-50.355
3454.10,-50.174
3455.08,-49.631
3456.05,-50.241
3457.03,-51.029
3458.01,-49.959
3458.98,-51.499
3459.96,-50.862
3460.94,-50.501
3461.91,-52.308
3462.89,-50.953
3463.87,-49.856
3464.84,-50.383
3465.82,-50.425
3466.80,-49.819
3467.77,-49.875
3468.75,-51.360
3469.73,-50.554
3470.70,-49.197
3471.68,-50.069
3472.66,-50.539
3473.63,-50.056
3474.61,-49.743
3475.59,-50.203
3476.56,-50.214
3477.54,-49.920
3478.52,-50.189
3479.49,-50.168
3480.47,-49.209
3481.45,-50.256
3482.42,-48.596
3483.40,-50.502
3484.38,-50.508
3485.35,-50.481
3486.33,-50.091
3487.30,-50.243
3488.28,-51.270
3489.26,-48.888
3490.23,-49.222
3491.21,-49.795
3492.19,-50.432
3493.16,-49.297
3494.14,-49.297
3495.12,-49.932
3496.09,-50.347
3497.07,-50.104
3498.05,-49.618
3499.02,-49.784
3500.00,-48.235
3500.98,-48.825
3501.95,-48.885
3502.93,-47.907
3503.91,-48.299
3504.88,-49.656
3505.86,-49.466
3506.84,-49.599
3507.81,-50.082
3508.79,-50.116
3509.77,-50.131
3510.74,-49.563
3511.72,-48.440
3512.70,-48.663
3513.67,-49.539
3514.65,-48.821
3515.62,-48.796
3516.60,-48.046
3517.58,-48.285
3518.55,-47.691
3519.53,-48.226
3520.51,-47.582
3521.48,-48.577
3522.46,-46.352
3523.44,-48.283
3524.41,-49.142
3525.39,-48.874
3526.37,-48.982
3527.34,-48.266
3528.32,-47.608
3529.30,-48.513
3530.27,-47.885
3531.25,-48.577
3532.23,-48.895
3533.20,-47.913
3534.18,-48.122
3535.16,-48.390
3536.13,-47.291
3537.11,-47.943
3538.09,-48.396
3539.06,-47.780
3540.04,-47.653
3541.02,-48.476
3541.99,-47.865
3542.97,-47.212
3543.95,-47.541
3544.92,-47.503
3545.90,-48.168
3546.88,-48.000
3547.85,-48.121
3548.83,-46.502
3549.80,-47.291
3550.78,-46.528
3551.76,-48.128
3552.73,-47.618
3553.71,-47.052
3554.69,-47.526
3555.66,-47.106
3556.64,-47.356
3557.62,-46.461
3558.59,-46.486
3559.57,-46.376
3560.55,-48.418
3561.52,-47.398
3562.50,-46.357
3563.48,-45.307
3564.45,-45.935
3565.43,-44.850
3566.41,-44.595
3567.38,-45.124
3568.36,-45.219
3569.34,-45.573
3570.31,-45.853
3571.29,-45.090
3572.27,-45.908
3573.24,-45.144
3574.22,-44.966
3575.20,-45.112
3576.17,-44.524
3577.15,-43.943
3578.12,-45.067
3579.10,-44.082
3580.08,-45.322
3581.05,-44.140
3582.03,-44.035
3583.01,-43.976
3583.98,-43.966
3584.96,-44.167
3585.94,-44.392
3586.91,-43.508
3587.89,-43.283
3588.87,-44.614
3589.84,-43.480
3590.82,-43.199
3591.80,-43.379
3592.77,-43.270
3593.75,-42.739
3594.73,-43.685
3595.70,-42.949
3596.68,-42.493
3597.66,-41.997
3598.63,-42.457
3599.61,-43.314
3600.59,-42.395
3601.56,-42.212
3602.54,-41.485
3603.52,-41.786
3604.49,-42.377
3605.47,-41.742
3606.45,-40.302
3607.42,-40.339
3608.40,-39.332
3609.38,-41.263
3610.35,-40.877
3611.33,-40.406
3612.30,-40.717
3613.28,-41.960
3614.26,-41.071
3615.23,-40.671
3616.21,-40.154
3617.19,-39.260
3618.16,-40.154
3619.14,-39.601
3620.12,-39.766
3621.09,-39.284
3622.07,-39.460
3623.05,-39.628
3624.02,-38.951
3625.00,-39.054
3625.98,-39.055
3626.95,-38.343
3627.93,-37.800
3628.91,-39.028
3629.88,-38.669
3630.86,-39.193
3631.84,-38.376
3632.81,-36.918
3633.79,-37.902
3634.77,-37.675
3635.74,-38.368
3636.72,-36.376
3637.70,-35.963
3638.67,-35.861
3639.65,-37.829
3640.62,-36.731
3641.60,-36.945
3642.58,-36.325
3643.55,-36.612
3644.53,-36.782
3645.51,-36.265
3646.48,-36.038
3647.46,-36.771
3648.44,-37.347
3649.41,-36.382
3650.39,-36.470
3651.37,-35.900
3652.34,-36.152
3653.32,-36.824
3654.30,-36.372
3655.27,-36.093
3656.25,-35.991
3657.23,-35.943
3658.20,-36.132
3659.18,-37.147
3660.16,-36.538
3661.13,-36.945
3662.11,-37.764
3663.09,-38.568
3664.06,-37.216
3665.04,-37.902
3666.02,-37.211
3666.99,-36.779
3667.97,-37.727
3668.95,-37.470
3669.92,-38.119
3670.90,-37.441
3671.88,-38.492
3672.85,-38.215
3673.83,-38.370
3674.80,-38.666
3675.78,-38.777
3676.76,-38.770
3677.73,-40.476
3678.71,-40.686
3679.69,-39.907
3680.66,-39.807
3681.64,-39.081
3682.62,-40.002
3683.59,-39.937
3684.57,-39.874
3685.55,-40.042
3686.52,-40.784
3687.50,-40.069
3688.48,-40.375
3689.45,-40.145
3690.43,-40.901
3691.41,-42.502
3692.38,-42.371
3693.36,-41.715
3694.34,-40.599
3695.31,-42.217
3696.29,-42.081
3697.27,-42.343
3698.24,-41.763
3699.22,-41.502
3700.20,-41.872
3701.17,-42.513
3702.15,-41.442
3703.12,-42.413
3704.10,-42.801
3705.08,-42.263
3706.05,-43.438
3707.03,-43.698
3708.01,-42.594
3708.98,-41.995
3709.96,-43.469
3710.94,-43.253
3711.91,-43.164
3712.89,-44.045
3713.87,-44.484
3714.84,-45.039
3715.82,-42.136
3716.80,-43.741
3717.77,-44.828
3718.75,-44.379
3719.73,-44.375
3720.70,-44.392
3721.68,-45.077
3722.66,-44.490
3723.63,-44.466
3724.61,-45.069
3725.59,-46.435
3726.56,-45.667
3727.54,-45.390
3728.52,-45.648
3729.49,-45.119
3730.47,-45.428
3731.45,-44.941
3732.42,-44.811
3733.40,-45.406
3734.38,-45.799
3735.35,-45.240
3736.33,-45.611
3737.30,-45.587
3738.28,-46.847
3739.26,-46.540
3740.23,-46.054
3741.21,-46.207
3742.19,-46.949
3743.16,-45.596
3744.14,-45.793
3745.12,-44.682
3746.09,-46.289
3747.07,-46.560
3748.05,-46.016
3749.02,-45.337
3750.00,-45.635
3750.98,-47.015
3751.95,-46.874
3752.93,-45.979
3753.91,-46.253
3754.88,-46.376
3755.86,-46.294
3756.84,-47.089
3757.81,-47.672
3758.79,-46.643
3759.77,-47.075
3760.74,-46.999
3761.72,-47.411
3762.70,-47.387
3763.67,-45.962
3764.65,-46.501
3765.62,-47.904
3766.60,-47.061
3767.58,-46.796
3768.55,-46.775
3769.53,-47.650
3770.51,-46.910
3771.48,-46.531
3772.46,-47.255
3773.44,-48.712
3774.41,-47.489
3775.39,-47.575
3776.37,-47.048
3777.34,-48.907
3778.32,-47.916
3779.30,-47.727
3780.27,-48.165
3781.25,-47.209
3782.23,-48.548
3783.20,-47.063
3784.18,-47.073
3785.16,-46.573
3786.13,-48.458
3787.11,-47.562
3788.09,-47.025
3789.06,-47.274
3790.04,-48.063
3791.02,-48.311
3791.99,-47.543
3792.97,-46.778
3793.95,-48.662
3794.92,-46.614
3795.90,-47.359
3796.88,-46.758
3797.85,-47.185
3798.83,-47.832
3799.80,-49.102
3800.78,-48.535
3801.76,-49.166
3802.73,-49.128
3803.71,-49.068
3804.69,-48.830
3805.66,-47.686
3806.64,-49.216
3807.62,-48.301
3808.59,-48.335
3809.57,-48.156
3810.55,-48.980
3811.52,-49.469
3812.50,-48.283
3813.48,-48.407
3814.45,-48.003
3815.43,-49.284
3816.41,-48.556
3817.38,-48.945
3818.36,-48.618
3819.34,-49.093
3820.31,-49.052
3821.29,-49.501
3822.27,-49.439
3823.24,-49.012
3824.22,-48.859
3825.20,-48.681
3826.17,-50.162
3827.15,-48.822
3828.12,-49.008
3829.10,-48.861
3830.08,-48.076
3831.05,-49.642
3832.03,-48.999
3833.01,-48.297
3833.98,-48.831
3834.96,-49.918
3835.94,-49.638
3836.91,-48.034
3837.89,-48.000
3838.87,-50.070
3839.84,-48.597
3840.82,-48.558
3841.80,-48.375
3842.77,-48.135
3843.75,-49.127
3844.73,-48.589
3845.70,-48.173
3846.68,-48.644
3847.66,-47.841
3848.63,-48.352
3849.61,-49.616
3850.59,-48.514
3851.56,-49.238
3852.54,-49.190
3853.52,-48.166
3854.49,-49.154
3855.47,-48.341
3856.45,-48.812
3857.42,-48.708
3858.40,-48.947
3859.38,-47.687
3860.35,-48.671
3861.33,-49.283
3862.30,-49.160
3863.28,-48.576
3864.26,-49.984
3865.23,-48.998
3866.21,-49.252
3867.19,-48.533
3868.16,-48.636
3869.14,-49.088
3870.12,-48.548
3871.09,-49.639
3872.07,-49.918
3873.05,-49.179
3874.02,-49.369
3875.00,-48.789
3875.98,-48.600
3876.95,-48.132
3877.93,-48.351
3878.91,-47.831
3879.88,-49.478
3880.86,-49.151
3881.84,-49.690
3882.81,-48.982
3883.79,-49.663
3884.77,-48.794
3885.74,-49.658
3886.72,-49.732
3887.70,-49.030
3888.67,-49.065
3889.65,-47.917
3890.62,-48.949
3891.60,-47.822
3892.58,-47.182
3893.55,-48.318
3894.53,-48.508
3895.51,-48.992
3896.48,-49.313
3897.46,-48.478
3898.44,-48.480
3899.41,-48.672
3900.39,-48.481
3901.37,-48.951
3902.34,-48.093
3903.32,-48.422
3904.30,-48.873
3905.27,-47.827
3906.25,-48.737
3907.23,-47.384
3908.20,-48.064
3909.18,-48.356
3910.16,-48.908
3911.13,-47.149
3912.11,-47.840
3913.09,-47.964
3914.06,-46.762
3915.04,-47.591
3916.02,-47.620
3916.99,-48.301
3917.97,-47.953
3918.95,-47.737
3919.92,-47.125
3920.90,-48.032
3921.88,-48.083
3922.85,-48.855
3923.83,-47.754
3924.80,-47.720
3925.78,-47.998
3926.76,-47.345
3927.73,-47.147
3928.71,-47.965
3929.69,-48.373
3930.66,-47.321
3931.64,-46.376
3932.62,-46.528
3933.59,-46.745
3934.57,-46.792
3935.55,-47.474
3936.52,-47.904
3937.50,-47.901
3938.48,-46.612
3939.45,-46.045
3940.43,-47.102
3941.41,-47.524
3942.38,-45.997
3943.36,-47.544
3944.34,-47.349
3945.31,-46.100
3946.29,-47.349
3947.27,-46.647
3948.24,-47.122
3949.22,-46.154
3950.20,-45.614
3951.17,-46.958
3952.15,-46.045
3953.12,-46.717
3954.10,-47.561
3955.08,-45.898
3956.05,-47.710
3957.03,-46.889
3958.01,-45.203
3958.98,-45.938
3959.96,-47.027
3960.94,-46.774
3961.91,-46.537
3962.89,-47.162
3963.87,-46.456
3964.84,-46.042
3965.82,-45.951
3966.80,-46.045
3967.77,-45.844
3968.75,-45.944
3969.73,-45.225
3970.70,-45.593
3971.68,-45.190
3972.66,-45.757
3973.63,-45.583
3974.61,-45.214
3975.59,-45.884
3976.56,-46.434
3977.54,-44.176
3978.52,-45.030
3979.49,-45.272
3980.47,-45.035
3981.45,-44.264
3982.42,-45.581
3983.40,-45.333
3984.38,-44.220
3985.35,-44.178
3986.33,-44.356
3987.30,-44.982
3988.28,-44.369
3989.26,-42.776
3990.23,-43.792
3991.21,-44.137
3992.19,-43.859
3993.16,-44.819
3994.14,-44.650
3995.12,-44.339
3996.09,-43.423
3997.07,-44.858
3998.05,-44.084
3999.02,-43.288
4000.00,-43.893
4000.98,-43.220
4001.95,-42.517
4002.93,-43.727
4003.91,-42.765
4004.88,-43.150
4005.86,-43.801
4006.84,-43.461
4007.81,-43.491
4008.79,-43.236
4009.77,-41.732
4010.74,-41.677
4011.72,-43.632
4012.70,-42.356
4013.67,-42.537
4014.65,-41.940
4015.62,-42.585
4016.60,-42.401
4017.58,-41.423
4018.55,-42.537
4019.53,-41.737
4020.51,-42.123
4021.48,-41.390
4022.46,-41.346
4023.44,-41.712
4024.41,-42.220
4025.39,-42.053
4026.37,-40.889
4027.34,-41.846
4028.32,-40.969
4029.30,-42.112
4030.27,-41.494
4031.25,-39.629
4032.23,-40.658
4033.20,-41.480
4034.18,-40.255
4035.16,-40.241
4036.13,-40.027
4037.11,-39.384
4038.09,-38.739
4039.06,-39.659
4040.04,-40.792
4041.02,-39.668
4041.99,-40.222
4042.97,-40.849
4043.95,-39.514
4044.92,-38.996
4045.90,-40.208
4046.88,-38.286
4047.85,-38.561
4048.83,-39.206
4049.80,-39.137
4050.78,-39.460
4051.76,-39.606
4052.73,-38.237
4053.71,-38.862
4054.69,-38.218
4055.66,-37.002
4056.64,-38.006
4057.62,-39.519
4058.59,-38.667
4059.57,-37.769
4060.55,-38.666
4061.52,-38.994
4062.50,-38.420
4063.48,-37.369
4064.45,-38.064
4065.43,-37.099
4066.41,-37.510
4067.38,-38.054
4068.36,-37.636
4069.34,-37.175
4070.31,-36.857
4071.29,-37.139
4072.27,-37.233
4073.24,-35.667
4074.22,-36.448
4075.20,-36.417
4076.17,-35.661
4077.15,-36.389
4078.12,-37.384
4079.10,-37.011
4080.08,-36.669
4081.05,-35.721
4082.03,-36.399
4083.01,-35.885
4083.98,-37.787
4084.96,-36.049
4085.94,-36.843
4086.91,-35.768
4087.89,-36.856
4088.87,-36.207
4089.84,-36.437
4090.82,-36.087
4091.80,-34.497
4092.77,-36.679
4093.75,-37.760
4094.73,-36.883
4095.70,-37.342
4096.68,-36.795
4097.66,-37.493
4098.63,-37.265
4099.61,-36.982
4100.59,-36.237
4101.56,-37.281
4102.54,-36.321
4103.52,-36.892
4104.49,-37.106
4105.47,-37.654
4106.45,-36.435
4107.42,-37.201
4108.40,-36.972
4109.38,-38.014
4110.35,-36.435
4111.33,-36.893
4112.30,-37.258
4113.28,-37.329
4114.26,-37.772
4115.23,-37.912
4116.21,-37.699
4117.19,-37.583
4118.16,-37.111
4119.14,-37.906
4120.12,-37.821
4121.09,-39.782
4122.07,-37.841
4123.05,-38.480
4124.02,-37.364
4125.00,-36.891
4125.98,-38.012
4126.95,-39.392
4127.93,-39.627
4128.91,-38.229
4129.88,-38.803
4130.86,-38.139
4131.84,-37.676
4132.81,-38.822
4133.79,-38.858
4134.77,-38.895
4135.74,-39.781
4136.72,-38.617
4137.70,-38.889
4138.67,-39.911
4139.65,-38.225
4140.62,-39.542
4141.60,-39.501
4142.58,-39.678
4143.55,-40.314
4144.53,-39.637
4145.51,-39.051
4146.48,-39.815
4147.46,-40.505
4148.44,-39.180
4149.41,-39.580
4150.39,-40.573
4151.37,-39.141
4152.34,-39.318
4153.32,-39.398
4154.30,-38.554
4155.27,-38.534
4156.25,-40.292
4157.23,-39.714
4158.20,-40.421
4159.18,-41.265
4160.16,-40.971
4161.13,-40.326
4162.11,-40.884
4163.09,-40.138
4164.06,-40.333
4165.04,-41.454
4166.02,-41.766
4166.99,-39.673
4167.97,-40.067
4168.95,-40.314
4169.92,-40.688
4170.90,-41.509
4171.88,-40.984
4172.85,-40.383
4173.83,-39.924
4174.80,-40.268
4175.78,-41.007
4176.76,-40.281
4177.73,-41.046
4178.71,-42.136
4179.69,-42.373
4180.66,-41.173
4181.64,-42.180
4182.62,-39.704
4183.59,-41.936
4184.57,-42.070
4185.55,-41.261
