Frequency (Hz),FFT Magnitude (dB)
2820.31,-42.462
2821.29,-42.869
2822.27,-44.237
2823.24,-42.604
2824.22,-43.302
2825.20,-43.295
2826.17,-43.595
2827.15,-44.305
2828.12,-42.580
2829.10,-43.569
2830.08,-44.781
2831.05,-42.589
2832.03,-44.236
2833.01,-44.025
2833.98,-43.036
2834.96,-43.962
2835.94,-43.679
2836.91,-44.698
2837.89,-44.235
2838.87,-44.827
2839.84,-44.369
2840.82,-43.937
2841.80,-44.141
2842.77,-44.650
2843.75,-43.365
2844.73,-45.079
2845.70,-44.978
2846.68,-44.235
2847.66,-44.882
2848.63,-44.135
2849.61,-45.532
2850.59,-45.096
2851.56,-46.037
2852.54,-46.022
2853.52,-45.449
2854.49,-46.128
2855.47,-44.621
2856.45,-45.488
2857.42,-44.651
2858.40,-47.215
2859.38,-44.800
2860.35,-45.421
2861.33,-45.421
2862.30,-44.846
2863.28,-45.183
2864.26,-44.995
2865.23,-44.107
2866.21,-45.028
2867.19,-45.124
2868.16,-44.703
2869.14,-45.045
2870.12,-45.294
2871.09,-44.797
2872.07,-46.101
2873.05,-45.762
2874.02,-45.661
2875.00,-46.748
2875.98,-45.782
2876.95,-44.798
2877.93,-45.116
2878.91,-45.885
2879.88,-45.751
2880.86,-46.099
2881.84,-45.572
2882.81,-46.051
2883.79,-45.518
2884.77,-46.439
2885.74,-46.269
2886.72,-46.341
2887.70,-47.992
2888.67,-45.837
2889.65,-46.624
2890.62,-45.928
2891.60,-46.624
2892.58,-47.920
2893.55,-47.692
2894.53,-46.060
2895.51,-46.690
2896.48,-45.862
2897.46,-46.796
2898.44,-47.689
2899.41,-46.886
2900.39,-47.821
2901.37,-47.006
2902.34,-46.365
2903.32,-47.118
2904.30,-47.671
2905.27,-47.698
2906.25,-47.476
2907.23,-47.235
2908.20,-46.122
2909.18,-48.859
2910.16,-47.776
2911.13,-47.358
2912.11,-47.268
2913.09,-48.264
2914.06,-48.790
2915.04,-46.771
2916.02,-48.052
2916.99,-46.658
2917.97,-48.352
2918.95,-48.180
2919.92,-49.333
2920.90,-48.393
2921.88,-48.731
2922.85,-47.935
2923.83,-45.781
2924.80,-48.954
2925.78,-47.862
2926.76,-47.894
2927.73,-46.758
2928.71,-47.051
2929.69,-48.438
2930.66,-47.735
2931.64,-47.800
2932.62,-48.898
2933.59,-48.709
2934.57,-46.848
2935.55,-46.621
2936.52,-47.698
2937.50,-48.785
2938.48,-47.378
2939.45,-46.819
2940.43,-47.767
2941.41,-47.097
2942.38,-47.305
2943.36,-47.306
2944.34,-47.901
2945.31,-46.135
2946.29,-47.145
2947.27,-48.203
2948.24,-47.318
2949.22,-48.864
2950.20,-48.772
2951.17,-47.754
2952.15,-49.322
2953.12,-48.598
2954.10,-48.833
2955.08,-49.668
2956.05,-48.730
2957.03,-49.288
2958.01,-48.324
2958.98,-49.051
2959.96,-48.787
2960.94,-48.475
2961.91,-49.547
2962.89,-49.609
2963.87,-48.690
2964.84,-49.066
2965.82,-47.642
2966.80,-48.177
2967.77,-48.426
2968.75,-49.298
2969.73,-49.647
2970.70,-48.458
2971.68,-47.304
2972.66,-48.204
2973.63,-48.753
2974.61,-48.283
2975.59,-48.627
2976.56,-48.833
2977.54,-48.289
2978.52,-48.549
2979.49,-49.481
2980.47,-49.065
2981.45,-48.535
2982.42,-48.953
2983.40,-48.344
2984.38,-48.403
2985.35,-49.718
2986.33,-49.233
2987.30,-48.540
2988.28,-47.971
2989.26,-48.322
2990.23,-48.825
2991.21,-47.866
2992.19,-49.038
2993.16,-48.942
2994.14,-49.401
2995.12,-49.274
2996.09,-49.030
2997.07,-49.552
2998.05,-49.181
2999.02,-48.548
3000.00,-48.429
3000.98,-49.915
3001.95,-49.676
3002.93,-48.581
3003.91,-49.903
3004.88,-49.341
3005.86,-49.537
3006.84,-49.212
3007.81,-48.838
3008.79,-48.836
3009.77,-49.576
3010.74,-48.317
3011.72,-48.724
3012.70,-48.594
3013.67,-47.553
3014.65,-48.902
3015.62,-49.913
3016.60,-48.875
3017.58,-48.178
3018.55,-48.892
3019.53,-49.981
3020.51,-49.174
3021.48,-49.640
3022.46,-49.656
3023.44,-49.037
3024.41,-49.752
3025.39,-49.098
3026.37,-48.996
3027.34,-48.647
3028.32,-49.163
3029.30,-48.635
3030.27,-47.501
3031.25,-48.281
3032.23,-48.185
3033.20,-48.019
3034.18,-49.362
3035.16,-49.264
3036.13,-49.014
3037.11,-49.482
3038.09,-49.570
3039.06,-50.041
3040.04,-48.848
3041.02,-49.409
3041.99,-48.826
3042.97,-48.351
3043.95,-49.665
3044.92,-48.047
3045.90,-48.329
3046.88,-48.911
3047.85,-49.112
3048.83,-48.237
3049.80,-48.706
3050.78,-49.201
3051.76,-48.591
3052.73,-47.304
3053.71,-48.347
3054.69,-48.991
3055.66,-47.520
3056.64,-48.712
3057.62,-48.253
3058.59,-49.382
3059.57,-49.269
3060.55,-48.997
3061.52,-48.075
3062.50,-48.596
3063.48,-48.717
3064.45,-49.257
3065.43,-49.018
3066.41,-49.007
3067.38,-48.124
3068.36,-47.651
3069.34,-49.076
3070.31,-49.473
3071.29,-49.005
3072.27,-48.734
3073.24,-47.438
3074.22,-47.630
3075.20,-48.333
3076.17,-47.927
3077.15,-47.812
3078.12,-46.806
3079.10,-47.591
3080.08,-47.846
3081.05,-48.453
3082.03,-47.666
3083.01,-47.241
3083.98,-48.407
3084.96,-47.694
3085.94,-46.845
3086.91,-48.069
3087.89,-47.223
3088.87,-47.706
3089.84,-47.533
3090.82,-47.583
3091.80,-47.588
3092.77,-48.561
3093.75,-48.401
3094.73,-47.757
3095.70,-48.621
3096.68,-46.942
3097.66,-47.442
3098.63,-47.362
3099.61,-47.500
3100.59,-47.850
3101.56,-46.789
3102.54,-48.232
3103.52,-46.628
3104.49,-47.567
3105.47,-47.018
3106.45,-47.330
3107.42,-47.593
3108.40,-47.028
3109.38,-46.637
3110.35,-46.481
3111.33,-47.036
3112.30,-46.600
3113.28,-46.631
3114.26,-46.273
3115.23,-48.703
3116.21,-47.582
3117.19,-47.025
3118.16,-47.581
3119.14,-46.328
3120.12,-47.072
3121.09,-46.593
3122.07,-46.528
3123.05,-46.599
3124.02,-47.325
3125.00,-44.994
3125.98,-46.666
3126.95,-46.668
3127.93,-45.175
3128.91,-45.311
3129.88,-45.979
3130.86,-45.777
3131.84,-45.105
3132.81,-46.312
3133.79,-45.712
3134.77,-46.176
3135.74,-46.076
3136.72,-45.990
3137.70,-45.706
3138.67,-44.741
3139.65,-44.656
3140.62,-44.804
3141.60,-45.020
3142.58,-45.892
3143.55,-44.830
3144.53,-44.945
3145.51,-43.999
3146.48,-44.083
3147.46,-45.002
3148.44,-43.552
3149.41,-43.755
3150.39,-45.021
3151.37,-44.189
3152.34,-44.934
3153.32,-45.592
3154.30,-45.292
3155.27,-44.496
3156.25,-44.499
3157.23,-43.057
3158.20,-42.542
3159.18,-43.560
3160.16,-42.927
3161.13,-44.397
3162.11,-43.587
3163.09,-44.739
3164.06,-43.324
3165.04,-41.984
3166.02,-42.546
3166.99,-43.713
3167.97,-43.194
3168.95,-42.484
3169.92,-43.214
3170.90,-43.257
3171.88,-43.090
3172.85,-42.521
3173.83,-43.270
3174.80,-41.635
3175.78,-41.180
3176.76,-41.585
3177.73,-43.251
3178.71,-40.854
3179.69,-41.923
3180.66,-42.008
3181.64,-41.542
3182.62,-41.777
3183.59,-41.168
3184.57,-42.193
3185.55,-40.996
3186.52,-40.938
3187.50,-40.616
3188.48,-41.011
3189.45,-40.859
3190.43,-39.477
3191.41,-39.663
3192.38,-39.906
3193.36,-40.158
3194.34,-38.870
3195.31,-38.474
3196.29,-38.876
3197.27,-39.357
3198.24,-39.501
3199.22,-38.896
3200.20,-38.081
3201.17,-38.348
3202.15,-39.589
3203.12,-39.171
3204.10,-38.235
3205.08,-37.820
3206.05,-37.158
3207.03,-38.045
3208.01,-37.412
3208.98,-38.042
3209.96,-38.331
3210.94,-37.614
3211.91,-37.291
3212.89,-37.375
3213.87,-36.525
3214.84,-35.843
3215.82,-36.866
3216.80,-36.464
3217.77,-36.004
3218.75,-36.685
3219.73,-36.583
3220.70,-37.190
3221.68,-37.344
3222.66,-37.055
3223.63,-36.592
3224.61,-36.223
3225.59,-36.346
3226.56,-37.469
3227.54,-37.230
3228.52,-36.756
3229.49,-36.588
3230.47,-37.919
3231.45,-35.943
3232.42,-37.146
3233.40,-36.678
3234.38,-38.102
3235.35,-36.802
3236.33,-37.455
3237.30,-37.648
3238.28,-36.620
3239.26,-37.259
3240.23,-36.880
3241.21,-37.214
3242.19,-37.754
3243.16,-38.079
3244.14,-38.201
3245.12,-37.953
3246.09,-38.278
3247.07,-38.230
3248.05,-36.888
3249.02,-37.508
3250.00,-39.285
3250.98,-38.927
3251.95,-38.637
3252.93,-39.659
3253.91,-38.810
3254.88,-39.817
3255.86,-38.711
3256.84,-40.109
3257.81,-39.219
3258.79,-39.920
3259.77,-40.247
3260.74,-40.850
3261.72,-40.630
3262.70,-40.825
3263.67,-41.250
3264.65,-41.383
3265.62,-39.767
3266.60,-40.768
3267.58,-41.881
3268.55,-42.820
3269.53,-41.496
3270.51,-39.708
3271.48,-40.601
3272.46,-42.398
3273.44,-41.714
3274.41,-42.065
3275.39,-41.272
3276.37,-41.169
3277.34,-42.061
3278.32,-42.485
3279.30,-42.407
3280.27,-42.412
3281.25,-43.340
3282.23,-42.510
3283.20,-44.119
3284.18,-44.445
3285.16,-43.822
3286.13,-42.833
3287.11,-44.723
3288.09,-44.575
3289.06,-44.494
3290.04,-44.279
3291.02,-44.062
3291.99,-45.356
3292.97,-45.013
3293.95,-44.721
3294.92,-44.884
3295.90,-44.476
3296.88,-44.619
3297.85,-44.732
3298.83,-45.266
3299.80,-44.488
3300.78,-44.166
3301.76,-44.689
3302.73,-45.503
3303.71,-44.266
3304.69,-44.842
3305.66,-44.753
3306.64,-46.101
3307.62,-44.509
3308.59,-45.513
3309.57,-46.238
3310.55,-45.417
3311.52,-46.274
3312.50,-45.656
3313.48,-47.349
3314.45,-47.080
3315.43,-46.166
3316.41,-45.723
3317.38,-47.959
3318.36,-46.716
3319.34,-46.420
3320.31,-48.248
3321.29,-46.689
3322.27,-47.624
3323.24,-47.241
3324.22,-45.970
3325.20,-47.839
3326.17,-47.987
3327.15,-49.158
3328.12,-47.056
3329.10,-47.049
3330.08,-46.657
3331.05,-47.887
3332.03,-47.864
3333.01,-46.306
3333.98,-47.775
3334.96,-47.942
3335.94,-48.718
3336.91,-47.985
3337.89,-48.206
3338.87,-48.402
3339.84,-48.283
3340.82,-48.114
3341.80,-47.480
3342.77,-48.850
3343.75,-49.364
3344.73,-48.279
3345.70,-47.559
3346.68,-47.828
3347.66,-48.899
3348.63,-47.877
3349.61,-49.448
3350.59,-49.402
3351.56,-49.006
3352.54,-49.297
3353.52,-48.492
3354.49,-48.712
3355.47,-48.735
3356.45,-48.252
3357.42,-48.392
3358.40,-48.610
3359.38,-48.668
3360.35,-48.278
3361.33,-48.846
3362.30,-49.403
3363.28,-48.934
3364.26,-49.300
3365.23,-48.943
3366.21,-48.700
3367.19,-48.553
3368.16,-48.740
3369.14,-49.564
3370.12,-50.091
3371.09,-50.494
3372.07,-48.980
3373.05,-49.926
3374.02,-50.058
3375.00,-49.136
3375.98,-50.095
3376.95,-50.330
3377.93,-48.427
3378.91,-49.279
3379.88,-48.477
3380.86,-48.643
3381.84,-50.112
3382.81,-49.098
3383.79,-47.942
3384.77,-49.723
3385.74,-50.769
3386.72,-49.952
3387.70,-50.428
3388.67,-50.897
3389.65,-49.950
3390.62,-49.439
3391.60,-50.113
3392.58,-48.369
3393.55,-50.137
3394.53,-50.545
3395.51,-49.582
3396.48,-50.633
3397.46,-51.147
3398.44,-50.727
3399.41,-49.318
3400.39,-49.684
3401.37,-50.739
3402.34,-50.628
3403.32,-49.735
3404.30,-50.726
3405.27,-50.708
3406.25,-51.757
3407.23,-51.411
3408.20,-49.748
3409.18,-50.482
3410.16,-50.280
3411.13,-51.211
3412.11,-51.101
3413.09,-50.069
3414.06,-51.356
3415.04,-50.691
3416.02,-50.457
3416.99,-50.479
3417.97,-49.784
3418.95,-49.772
3419.92,-50.853
3420.90,-50.684
3421.88,-51.224
3422.85,-51.301
3423.83,-50.271
3424.80,-50.641
3425.78,-50.791
3426.76,-51.560
3427.73,-49.846
3428.71,-50.180
3429.69,-50.875
3430.66,-50.506
3431.64,-51.147
3432.62,-50.738
3433.59,-50.428
3434.57,-50.128
3435.55,-51.300
3436.52,-50.677
3437.50,-50.348
3438.48,-49.890
3439.45,-51.405
3440.43,-51.120
3441.41,-50.817
3442.38,-50.394
3443.36,-49.775
3444.34,-51.104
3445.31,-51.398
3446.29,-50.997
3447.27,-50.452
3448.24,-52.162
3449.22,-49.929
3450.20,-50.459
3451.17,-50.522
3452.15,-50.712
3453.12,-50.938
3454.10,-51.222
3455.08,-51.762
3456.05,-50.065
3457.03,-50.689
3458.01,-49.947
3458.98,-49.489
3459.96,-50.471
3460.94,-50.912
3461.91,-49.071
3462.89,-50.823
3463.87,-51.380
3464.84,-52.003
3465.82,-50.529
3466.80,-50.646
3467.77,-51.728
3468.75,-50.999
3469.73,-51.821
3470.70,-51.478
3471.68,-51.766
3472.66,-49.288
3473.63,-51.134
3474.61,-50.959
3475.59,-50.560
3476.56,-49.732
3477.54,-50.622
3478.52,-49.909
3479.49,-49.969
3480.47,-50.007
3481.45,-50.349
3482.42,-49.834
3483.40,-50.229
3484.38,-52.110
3485.35,-51.036
3486.33,-51.258
3487.30,-49.934
3488.28,-51.248
3489.26,-50.157
3490.23,-50.453
3491.21,-50.839
3492.19,-49.976
3493.16,-50.855
3494.14,-50.907
3495.12,-50.085
3496.09,-50.496
3497.07,-50.059
3498.05,-50.620
3499.02,-50.721
3500.00,-50.562
3500.98,-50.418
3501.95,-49.655
3502.93,-50.498
3503.91,-50.081
3504.88,-50.146
3505.86,-48.896
3506.84,-50.799
3507.81,-49.418
3508.79,-50.627
3509.77,-50.534
3510.74,-49.899
3511.72,-49.912
3512.70,-49.280
3513.67,-50.252
3514.65,-50.861
3515.62,-49.456
3516.60,-49.484
3517.58,-49.305
3518.55,-49.092
3519.53,-50.708
3520.51,-50.305
3521.48,-51.453
3522.46,-50.603
3523.44,-51.191
3524.41,-49.628
3525.39,-50.474
3526.37,-49.738
3527.34,-50.091
3528.32,-50.636
3529.30,-49.365
3530.27,-48.955
3531.25,-49.198
3532.23,-49.336
3533.20,-49.458
3534.18,-49.014
3535.16,-50.461
3536.13,-49.138
3537.11,-48.991
3538.09,-48.354
3539.06,-48.935
3540.04,-47.977
3541.02,-49.408
3541.99,-48.819
3542.97,-49.254
3543.95,-49.041
3544.92,-49.223
3545.90,-48.565
3546.88,-49.095
3547.85,-49.152
3548.83,-48.896
3549.80,-48.329
3550.78,-48.468
3551.76,-47.615
3552.73,-49.174
3553.71,-48.477
3554.69,-48.364
3555.66,-49.002
3556.64,-49.115
3557.62,-47.728
3558.59,-49.071
3559.57,-49.125
3560.55,-48.645
3561.52,-48.011
3562.50,-48.522
3563.48,-46.668
3564.45,-46.860
3565.43,-46.617
3566.41,-46.698
3567.38,-46.963
3568.36,-47.038
3569.34,-48.066
3570.31,-47.049
3571.29,-46.893
3572.27,-47.640
3573.24,-47.407
3574.22,-47.211
3575.20,-46.692
3576.17,-46.570
3577.15,-46.896
3578.12,-45.615
3579.10,-46.799
3580.08,-45.973
3581.05,-46.202
3582.03,-46.458
3583.01,-46.877
3583.98,-46.599
3584.96,-47.042
3585.94,-46.887
3586.91,-45.765
3587.89,-46.450
3588.87,-45.810
3589.84,-46.151
3590.82,-45.845
3591.80,-45.411
3592.77,-45.341
3593.75,-46.755
3594.73,-46.071
3595.70,-44.792
3596.68,-45.777
3597.66,-46.165
3598.63,-45.381
3599.61,-45.806
3600.59,-44.605
3601.56,-44.460
3602.54,-44.797
3603.52,-45.197
3604.49,-45.402
3605.47,-44.596
3606.45,-44.198
3607.42,-44.018
3608.40,-45.293
3609.38,-44.235
3610.35,-42.998
3611.33,-42.590
3612.30,-43.749
3613.28,-45.000
3614.26,-44.681
3615.23,-44.506
3616.21,-43.071
3617.19,-42.928
3618.16,-42.450
3619.14,-42.966
3620.12,-42.154
3621.09,-42.672
3622.07,-43.302
3623.05,-42.791
3624.02,-42.683
3625.00,-42.643
3625.98,-42.543
3626.95,-41.956
3627.93,-42.531
3628.91,-41.660
3629.88,-41.950
3630.86,-42.160
3631.84,-40.039
3632.81,-41.342
3633.79,-40.017
3634.77,-39.803
3635.74,-40.942
3636.72,-40.177
3637.70,-41.271
3638.67,-40.626
3639.65,-40.393
3640.62,-40.635
3641.60,-39.957
3642.58,-38.798
3643.55,-39.190
3644.53,-39.334
3645.51,-39.733
3646.48,-39.732
3647.46,-39.379
3648.44,-39.560
3649.41,-39.863
3650.39,-39.330
3651.37,-39.158
3652.34,-38.963
3653.32,-38.612
3654.30,-38.979
3655.27,-36.504
3656.25,-38.061
3657.23,-38.450
3658.20,-38.250
3659.18,-37.767
3660.16,-38.681
3661.13,-37.146
3662.11,-37.765
3663.09,-37.699
3664.06,-37.833
3665.04,-36.619
3666.02,-36.924
3666.99,-36.595
3667.97,-37.648
3668.95,-37.655
3669.92,-36.489
3670.90,-38.246
3671.88,-37.138
3672.85,-37.818
3673.83,-37.153
3674.80,-37.064
3675.78,-36.749
3676.76,-37.100
3677.73,-36.449
3678.71,-36.831
3679.69,-35.745
3680.66,-35.639
3681.64,-36.731
3682.62,-36.295
3683.59,-37.575
3684.57,-36.442
3685.55,-37.584
3686.52,-37.192
3687.50,-37.130
3688.48,-37.333
3689.45,-37.128
3690.43,-38.564
3691.41,-37.188
3692.38,-37.147
3693.36,-38.194
3694.34,-38.830
3695.31,-37.532
3696.29,-38.007
3697.27,-39.479
3698.24,-38.219
3699.22,-39.033
3700.20,-39.286
3701.17,-39.542
3702.15,-40.925
3703.12,-38.939
3704.10,-40.078
3705.08,-39.753
3706.05,-40.421
3707.03,-40.303
3708.01,-41.233
3708.98,-40.199
3709.96,-41.263
3710.94,-40.461
3711.91,-40.786
3712.89,-40.634
3713.87,-41.251
3714.84,-41.428
3715.82,-41.355
3716.80,-42.027
3717.77,-41.851
3718.75,-42.985
3719.73,-41.837
3720.70,-42.349
3721.68,-41.051
3722.66,-41.336
3723.63,-42.690
3724.61,-41.979
3725.59,-42.574
3726.56,-42.390
3727.54,-42.703
3728.52,-41.886
3729.49,-43.005
3730.47,-42.330
3731.45,-43.294
3732.42,-42.326
3733.40,-42.845
3734.38,-43.205
3735.35,-41.776
3736.33,-44.082
3737.30,-43.338
3738.28,-42.855
3739.26,-42.645
3740.23,-43.860
3741.21,-43.292
3742.19,-44.023
3743.16,-45.287
3744.14,-43.220
3745.12,-43.791
3746.09,-44.636
3747.07,-44.865
3748.05,-45.529
3749.02,-44.717
3750.00,-45.447
3750.98,-44.892
3751.95,-44.449
3752.93,-45.535
3753.91,-44.633
3754.88,-44.192
3755.86,-44.262
3756.84,-46.114
3757.81,-46.244
3758.79,-45.468
3759.77,-45.400
3760.74,-45.076
3761.72,-44.739
3762.70,-45.162
3763.67,-45.978
3764.65,-45.300
3765.62,-44.686
3766.60,-46.276
3767.58,-45.444
3768.55,-46.803
3769.53,-47.339
3770.51,-46.084
3771.48,-45.663
3772.46,-46.309
3773.44,-47.236
3774.41,-46.234
3775.39,-46.519
3776.37,-46.942
3777.34,-44.532
3778.32,-45.684
3779.30,-46.792
3780.27,-46.439
3781.25,-46.652
3782.23,-47.426
3783.20,-45.917
3784.18,-47.127
3785.16,-47.347
3786.13,-47.167
3787.11,-47.701
3788.09,-48.203
3789.06,-47.899
3790.04,-47.686
3791.02,-47.059
3791.99,-47.336
3792.97,-46.339
3793.95,-46.719
3794.92,-47.194
3795.90,-46.453
3796.88,-47.726
3797.85,-48.021
3798.83,-46.832
3799.80,-46.854
3800.78,-47.443
3801.76,-48.419
3802.73,-48.202
3803.71,-48.227
3804.69,-46.746
3805.66,-47.232
3806.64,-47.764
3807.62,-47.572
3808.59,-47.778
3809.57,-48.224
3810.55,-47.662
3811.52,-49.279
3812.50,-47.757
3813.48,-47.522
3814.45,-48.633
3815.43,-47.974
3816.41,-48.448
3817.38,-48.025
3818.36,-48.557
3819.34,-48.157
3820.31,-48.349
3821.29,-47.535
3822.27,-46.462
3823.24,-48.064
3824.22,-49.149
3825.20,-48.558
3826.17,-47.787
3827.15,-48.638
3828.12,-48.924
3829.10,-48.447
3830.08,-47.794
3831.05,-49.155
3832.03,-48.859
3833.01,-48.474
3833.98,-48.064
3834.96,-49.108
3835.94,-48.567
3836.91,-49.603
3837.89,-49.592
3838.87,-49.669
3839.84,-49.100
3840.82,-49.209
3841.80,-49.995
3842.77,-49.265
3843.75,-49.129
3844.73,-48.797
3845.70,-48.261
3846.68,-48.413
3847.66,-48.701
3848.63,-49.864
3849.61,-48.759
3850.59,-48.102
3851.56,-49.936
3852.54,-49.222
3853.52,-50.209
3854.49,-49.434
3855.47,-47.917
3856.45,-48.565
3857.42,-49.259
3858.40,-49.438
3859.38,-49.241
3860.35,-47.907
3861.33,-49.373
3862.30,-48.763
3863.28,-50.280
3864.26,-48.909
3865.23,-49.047
3866.21,-49.765
3867.19,-48.855
3868.16,-49.728
3869.14,-48.798
3870.12,-49.497
3871.09,-48.177
3872.07,-47.689
3873.05,-50.065
3874.02,-49.459
3875.00,-48.974
3875.98,-49.451
3876.95,-47.758
3877.93,-49.412
3878.91,-49.827
3879.88,-49.293
3880.86,-50.101
3881.84,-49.518
3882.81,-49.460
3883.79,-49.523
3884.77,-48.640
3885.74,-49.105
3886.72,-48.285
3887.70,-48.217
3888.67,-46.680
3889.65,-48.476
3890.62,-49.202
3891.60,-48.888
3892.58,-48.459
3893.55,-48.797
3894.53,-48.678
3895.51,-48.239
3896.48,-48.369
3897.46,-49.352
3898.44,-49.943
3899.41,-49.533
3900.39,-49.209
3901.37,-48.854
3902.34,-48.417
3903.32,-48.137
3904.30,-48.650
3905.27,-48.031
3906.25,-48.870
3907.23,-48.805
3908.20,-49.130
3909.18,-49.972
3910.16,-48.692
3911.13,-48.411
3912.11,-47.697
3913.09,-48.424
3914.06,-47.752
3915.04,-48.036
3916.02,-47.939
3916.99,-48.457
3917.97,-49.046
3918.95,-49.058
3919.92,-47.722
3920.90,-48.587
3921.88,-47.679
3922.85,-48.101
3923.83,-47.914
3924.80,-49.350
3925.78,-48.404
3926.76,-48.492
3927.73,-48.210
3928.71,-48.244
3929.69,-47.918
3930.66,-48.182
3931.64,-47.324
3932.62,-48.880
3933.59,-48.594
3934.57,-48.550
3935.55,-47.748
3936.52,-47.882
3937.50,-48.122
3938.48,-47.350
3939.45,-47.749
3940.43,-47.741
3941.41,-47.610
3942.38,-47.862
3943.36,-47.003
3944.34,-48.090
3945.31,-48.104
3946.29,-47.754
3947.27,-48.329
3948.24,-47.831
3949.22,-48.614
3950.20,-48.157
3951.17,-47.928
3952.15,-48.379
3953.12,-47.905
3954.10,-47.564
3955.08,-47.200
3956.05,-48.419
3957.03,-48.848
3958.01,-47.709
3958.98,-46.643
3959.96,-47.155
3960.94,-47.797
3961.91,-46.544
3962.89,-46.777
3963.87,-47.732
3964.84,-47.274
3965.82,-46.355
3966.80,-47.293
3967.77,-47.312
3968.75,-47.809
3969.73,-46.955
3970.70,-46.491
3971.68,-47.783
3972.66,-46.833
3973.63,-47.185
3974.61,-47.061
3975.59,-46.722
3976.56,-46.693
3977.54,-47.117
3978.52,-46.575
3979.49,-47.728
3980.47,-47.632
3981.45,-46.948
3982.42,-46.211
3983.40,-46.466
3984.38,-46.968
3985.35,-45.243
3986.33,-46.115
3987.30,-45.694
3988.28,-45.827
3989.26,-46.054
3990.23,-45.611
3991.21,-45.179
3992.19,-44.509
3993.16,-46.709
3994.14,-45.452
3995.12,-45.809
3996.09,-45.517
3997.07,-45.040
3998.05,-44.812
3999.02,-44.287
4000.00,-45.055
4000.98,-45.699
4001.95,-45.419
4002.93,-46.894
4003.91,-45.013
4004.88,-44.791
4005.86,-45.394
4006.84,-45.205
4007.81,-44.567
4008.79,-45.553
4009.77,-45.089
4010.74,-44.949
4011.72,-44.621
4012.70,-43.315
4013.67,-44.489
4014.65,-44.551
4015.62,-45.102
4016.60,-44.416
4017.58,-44.997
4018.55,-44.209
4019.53,-44.549
4020.51,-43.582
4021.48,-44.267
4022.46,-44.740
4023.44,-43.405
4024.41,-43.307
4025.39,-43.374
4026.37,-44.245
4027.34,-42.374
4028.32,-43.094
4029.30,-43.288
4030.27,-43.574
4031.25,-43.955
4032.23,-43.277
4033.20,-44.602
4034.18,-43.309
4035.16,-42.361
4036.13,-43.389
4037.11,-42.014
4038.09,-41.651
4039.06,-42.296
4040.04,-42.110
4041.02,-42.413
4041.99,-43.475
4042.97,-41.874
4043.95,-41.585
4044.92,-42.182
4045.90,-41.804
4046.88,-40.318
4047.85,-40.896
4048.83,-41.091
4049.80,-42.292
4050.78,-42.786
4051.76,-42.153
4052.73,-41.771
4053.71,-40.775
4054.69,-41.194
4055.66,-40.738
4056.64,-41.550
4057.62,-42.322
4058.59,-40.079
4059.57,-40.671
4060.55,-41.124
4061.52,-40.408
4062.50,-40.891
4063.48,-39.893
4064.45,-40.656
4065.43,-39.398
4066.41,-40.000
4067.38,-39.306
4068.36,-39.317
4069.34,-39.600
4070.31,-39.503
4071.29,-39.010
4072.27,-40.074
4073.24,-39.578
4074.22,-40.145
4075.20,-39.206
4076.17,-38.133
4077.15,-38.219
4078.12,-39.398
4079.10,-39.265
4080.08,-38.462
4081.05,-39.108
4082.03,-39.599
4083.01,-38.732
4083.98,-37.887
4084.96,-38.951
4085.94,-38.907
4086.91,-39.375
4087.89,-38.353
4088.87,-38.257
4089.84,-39.044
4090.82,-38.265
4091.80,-37.140
4092.77,-37.678
4093.75,-36.023
4094.73,-37.890
4095.70,-38.347
4096.68,-37.041
4097.66,-37.253
4098.63,-36.928
4099.61,-37.601
4100.59,-36.768
4101.56,-37.212
4102.54,-38.083
4103.52,-38.384
4104.49,-37.424
4105.47,-36.484
4106.45,-36.260
4107.42,-35.706
4108.40,-36.436
4109.38,-37.333
4110.35,-36.308
4111.33,-37.041
4112.30,-37.225
4113.28,-37.931
4114.26,-37.290
4115.23,-37.182
4116.21,-36.958
4117.19,-36.972
4118.16,-37.122
4119.14,-36.633
4120.12,-36.845
4121.09,-36.904
4122.07,-37.148
4123.05,-35.857
4124.02,-36.747
4125.00,-35.799
4125.98,-36.634
4126.95,-37.186
4127.93,-37.983
4128.91,-36.875
4129.88,-36.321
4130.86,-37.017
4131.84,-37.645
4132.81,-37.024
4133.79,-37.103
4134.77,-38.216
4135.74,-38.478
4136.72,-39.026
4137.70,-37.388
4138.67,-39.044
4139.65,-37.587
4140.62,-37.335
4141.60,-37.898
4142.58,-37.701
4143.55,-37.537
4144.53,-38.072
4145.51,-37.637
4146.48,-38.073
4147.46,-37.438
4148.44,-39.014
4149.41,-38.507
4150.39,-36.383
4151.37,-37.640
4152.34,-37.743
4153.32,-39.760
4154.30,-38.877
4155.27,-38.162
4156.25,-38.339
4157.23,-38.898
4158.20,-37.437
4159.18,-39.347
4160.16,-38.629
4161.13,-39.640
4162.11,-38.715
4163.09,-38.732
4164.06,-38.624
4165.04,-38.248
4166.02,-39.642
4166.99,-38.584
4167.97,-39.022
4168.95,-40.198
4169.92,-39.181
4170.90,-41.013
4171.88,-39.825
4172.85,-39.365
4173.83,-39.484
4174.80,-39.904
4175.78,-39.632
4176.76,-40.827
4177.73,-39.752
4178.71,-39.795
4179.69,-40.629
4180.66,-40.855
4181.64,-41.416
4182.62,-40.275
4183.59,-40.262
