Frequency (Hz),FFT Magnitude (dB)
2818.36,-47.563
2819.34,-47.254
2820.31,-47.505
2821.29,-48.365
2822.27,-47.220
2823.24,-47.931
2824.22,-47.821
2825.20,-47.637
2826.17,-47.521
2827.15,-47.413
2828.12,-48.266
2829.10,-48.205
2830.08,-49.043
2831.05,-47.630
2832.03,-47.770
2833.01,-48.445
2833.98,-48.927
2834.96,-49.643
2835.94,-48.455
2836.91,-48.944
2837.89,-48.769
2838.87,-47.963
2839.84,-47.827
2840.82,-48.961
2841.80,-47.903
2842.77,-48.576
2843.75,-48.329
2844.73,-48.666
2845.70,-48.731
2846.68,-49.118
2847.66,-49.570
2848.63,-49.125
2849.61,-48.743
2850.59,-49.503
2851.56,-49.360
2852.54,-49.420
2853.52,-48.942
2854.49,-49.212
2855.47,-49.883
2856.45,-48.032
2857.42,-51.086
2858.40,-49.505
2859.38,-50.002
2860.35,-48.614
2861.33,-49.514
2862.30,-49.785
2863.28,-49.492
2864.26,-50.788
2865.23,-47.939
2866.21,-47.749
2867.19,-49.059
2868.16,-48.601
2869.14,-49.570
2870.12,-49.321
2871.09,-49.561
2872.07,-50.784
2873.05,-49.930
2874.02,-49.230
2875.00,-49.906
2875.98,-49.912
2876.95,-50.039
2877.93,-49.997
2878.91,-50.850
2879.88,-50.354
2880.86,-50.090
2881.84,-50.183
2882.81,-48.276
2883.79,-50.086
2884.77,-50.028
2885.74,-49.900
2886.72,-49.938
2887.70,-50.394
2888.67,-49.173
2889.65,-49.607
2890.62,-50.353
2891.60,-50.072
2892.58,-50.196
2893.55,-51.015
2894.53,-49.446
2895.51,-51.172
2896.48,-50.976
2897.46,-50.504
2898.44,-50.678
2899.41,-49.880
2900.39,-50.410
2901.37,-51.919
2902.34,-51.743
2903.32,-49.931
2904.30,-49.632
2905.27,-49.533
2906.25,-50.322
2907.23,-50.933
2908.20,-50.451
2909.18,-51.431
2910.16,-50.918
2911.13,-50.987
2912.11,-51.169
2913.09,-50.091
2914.06,-50.471
2915.04,-50.684
2916.02,-50.961
2916.99,-51.118
2917.97,-50.755
2918.95,-50.962
2919.92,-51.092
2920.90,-51.097
2921.88,-51.188
2922.85,-51.463
2923.83,-52.435
2924.80,-51.145
2925.78,-51.779
2926.76,-50.954
2927.73,-51.707
2928.71,-51.533
2929.69,-50.957
2930.66,-49.961
2931.64,-50.629
2932.62,-50.845
2933.59,-52.065
2934.57,-50.690
2935.55,-50.951
2936.52,-51.327
2937.50,-51.396
2938.48,-51.537
2939.45,-49.660
2940.43,-50.073
2941.41,-50.551
2942.38,-52.049
2943.36,-50.033
2944.34,-51.223
2945.31,-52.318
2946.29,-50.595
2947.27,-50.795
2948.24,-51.901
2949.22,-51.859
2950.20,-51.227
2951.17,-51.548
2952.15,-51.130
2953.12,-49.168
2954.10,-51.149
2955.08,-51.993
2956.05,-51.800
2957.03,-50.885
2958.01,-51.793
2958.98,-52.087
2959.96,-51.792
2960.94,-51.956
2961.91,-51.424
2962.89,-51.209
2963.87,-50.547
2964.84,-50.861
2965.82,-50.771
2966.80,-50.848
2967.77,-51.551
2968.75,-51.176
2969.73,-51.361
2970.70,-51.624
2971.68,-51.726
2972.66,-51.892
2973.63,-51.312
2974.61,-52.480
2975.59,-52.080
2976.56,-51.443
2977.54,-51.486
2978.52,-52.104
2979.49,-50.874
2980.47,-51.611
2981.45,-51.227
2982.42,-50.932
2983.40,-52.513
2984.38,-51.286
2985.35,-52.058
2986.33,-52.859
2987.30,-53.628
2988.28,-51.512
2989.26,-51.529
2990.23,-50.857
2991.21,-51.491
2992.19,-52.326
2993.16,-50.965
2994.14,-51.063
2995.12,-52.710
2996.09,-51.326
2997.07,-51.391
2998.05,-51.877
2999.02,-51.959
3000.00,-51.882
3000.98,-52.064
3001.95,-52.122
3002.93,-51.386
3003.91,-51.829
3004.88,-50.924
3005.86,-51.039
3006.84,-51.318
3007.81,-51.162
3008.79,-51.772
3009.77,-51.562
3010.74,-50.872
3011.72,-51.143
3012.70,-49.316
3013.67,-51.143
3014.65,-51.300
3015.62,-51.286
3016.60,-51.532
3017.58,-51.420
3018.55,-52.384
3019.53,-52.282
3020.51,-52.520
3021.48,-51.401
3022.46,-52.467
3023.44,-50.951
3024.41,-51.157
3025.39,-50.634
3026.37,-52.037
3027.34,-51.825
3028.32,-51.076
3029.30,-51.323
3030.27,-51.103
3031.25,-50.699
3032.23,-51.328
3033.20,-51.373
3034.18,-52.142
3035.16,-51.395
3036.13,-51.988
3037.11,-51.360
3038.09,-51.556
3039.06,-51.774
3040.04,-51.872
3041.02,-51.977
3041.99,-52.255
3042.97,-51.838
3043.95,-51.160
3044.92,-51.693
3045.90,-51.416
3046.88,-51.963
3047.85,-51.393
3048.83,-51.939
3049.80,-52.218
3050.78,-51.744
3051.76,-52.473
3052.73,-52.087
3053.71,-52.454
3054.69,-52.117
3055.66,-51.641
3056.64,-50.368
3057.62,-51.205
3058.59,-52.066
3059.57,-51.095
3060.55,-52.516
3061.52,-51.334
3062.50,-50.771
3063.48,-51.875
3064.45,-52.146
3065.43,-52.161
3066.41,-51.894
3067.38,-50.771
3068.36,-50.360
3069.34,-50.035
3070.31,-51.324
3071.29,-50.048
3072.27,-50.233
3073.24,-52.195
3074.22,-51.290
3075.20,-51.918
3076.17,-52.519
3077.15,-50.567
3078.12,-51.350
3079.10,-50.853
3080.08,-52.421
3081.05,-50.621
3082.03,-50.001
3083.01,-51.091
3083.98,-51.471
3084.96,-51.000
3085.94,-51.714
3086.91,-51.199
3087.89,-51.371
3088.87,-50.993
3089.84,-50.874
3090.82,-51.221
3091.80,-51.992
3092.77,-51.835
3093.75,-51.733
3094.73,-51.320
3095.70,-51.423
3096.68,-51.545
3097.66,-50.072
3098.63,-50.571
3099.61,-51.540
3100.59,-50.132
3101.56,-51.085
3102.54,-51.346
3103.52,-50.071
3104.49,-50.891
3105.47,-52.408
3106.45,-50.896
3107.42,-50.984
3108.40,-51.140
3109.38,-50.848
3110.35,-50.559
3111.33,-50.088
3112.30,-50.959
3113.28,-49.376
3114.26,-48.977
3115.23,-50.042
3116.21,-50.250
3117.19,-49.704
3118.16,-50.003
3119.14,-50.080
3120.12,-51.269
3121.09,-50.562
3122.07,-51.131
3123.05,-49.597
3124.02,-50.913
3125.00,-50.158
3125.98,-49.853
3126.95,-49.949
3127.93,-50.687
3128.91,-50.110
3129.88,-50.910
3130.86,-50.085
3131.84,-50.403
3132.81,-49.783
3133.79,-50.542
3134.77,-49.940
3135.74,-50.041
3136.72,-51.326
3137.70,-49.553
3138.67,-49.384
3139.65,-49.508
3140.62,-50.970
3141.60,-49.759
3142.58,-49.781
3143.55,-49.617
3144.53,-50.164
3145.51,-49.071
3146.48,-49.846
3147.46,-50.251
3148.44,-49.715
3149.41,-49.875
3150.39,-49.545
3151.37,-49.490
3152.34,-50.387
3153.32,-49.071
3154.30,-49.368
3155.27,-49.055
3156.25,-48.997
3157.23,-49.944
3158.20,-49.416
3159.18,-48.834
3160.16,-49.012
3161.13,-49.301
3162.11,-47.966
3163.09,-48.876
3164.06,-49.431
3165.04,-50.213
3166.02,-49.280
3166.99,-48.627
3167.97,-50.234
3168.95,-47.735
3169.92,-47.355
3170.90,-48.529
3171.88,-48.269
3172.85,-47.777
3173.83,-49.222
3174.80,-48.315
3175.78,-49.210
3176.76,-48.748
3177.73,-47.848
3178.71,-48.120
3179.69,-47.529
3180.66,-48.647
3181.64,-48.231
3182.62,-47.965
3183.59,-48.326
3184.57,-48.078
3185.55,-47.675
3186.52,-48.616
3187.50,-49.144
3188.48,-47.583
3189.45,-47.602
3190.43,-47.578
3191.41,-46.893
3192.38,-46.650
3193.36,-48.181
3194.34,-48.100
3195.31,-47.925
3196.29,-47.742
3197.27,-48.012
3198.24,-46.766
3199.22,-46.659
3200.20,-46.765
3201.17,-46.745
3202.15,-45.994
3203.12,-46.744
3204.10,-47.388
3205.08,-46.549
3206.05,-46.391
3207.03,-46.869
3208.01,-46.151
3208.98,-46.568
3209.96,-46.264
3210.94,-46.932
3211.91,-46.152
3212.89,-46.870
3213.87,-45.237
3214.84,-45.754
3215.82,-45.954
3216.80,-45.188
3217.77,-45.093
3218.75,-45.445
3219.73,-45.720
3220.70,-47.432
3221.68,-45.029
3222.66,-45.637
3223.63,-45.294
3224.61,-45.648
3225.59,-45.555
3226.56,-45.919
3227.54,-45.360
3228.52,-45.037
3229.49,-45.578
3230.47,-45.024
3231.45,-43.934
3232.42,-44.484
3233.40,-43.583
3234.38,-43.442
3235.35,-43.966
3236.33,-43.273
3237.30,-44.138
3238.28,-43.749
3239.26,-43.100
3240.23,-43.509
3241.21,-43.417
3242.19,-42.569
3243.16,-43.091
3244.14,-42.929
3245.12,-42.934
3246.09,-43.363
3247.07,-41.172
3248.05,-42.990
3249.02,-42.496
3250.00,-41.311
3250.98,-41.745
3251.95,-41.959
3252.93,-41.120
3253.91,-42.401
3254.88,-41.232
3255.86,-42.392
3256.84,-40.909
3257.81,-41.233
3258.79,-40.644
3259.77,-41.388
3260.74,-40.983
3261.72,-40.840
3262.70,-40.537
3263.67,-41.104
3264.65,-40.865
3265.62,-41.941
3266.60,-40.240
3267.58,-41.040
3268.55,-40.507
3269.53,-39.411
3270.51,-40.251
3271.48,-40.394
3272.46,-40.349
3273.44,-39.191
3274.41,-39.060
3275.39,-38.139
3276.37,-39.255
3277.34,-39.555
3278.32,-39.652
3279.30,-39.805
3280.27,-40.090
3281.25,-39.201
3282.23,-39.716
3283.20,-39.082
3284.18,-38.604
3285.16,-39.514
3286.13,-39.214
3287.11,-39.753
3288.09,-37.791
3289.06,-39.199
3290.04,-38.136
3291.02,-39.089
3291.99,-38.379
3292.97,-39.479
3293.95,-39.630
3294.92,-38.864
3295.90,-40.148
3296.88,-38.896
3297.85,-39.516
3298.83,-39.464
3299.80,-38.740
3300.78,-38.736
3301.76,-39.116
3302.73,-39.771
3303.71,-39.467
3304.69,-40.047
3305.66,-39.919
3306.64,-40.798
3307.62,-39.516
3308.59,-40.940
3309.57,-40.056
3310.55,-40.198
3311.52,-39.938
3312.50,-40.803
3313.48,-41.123
3314.45,-40.866
3315.43,-42.422
3316.41,-43.355
3317.38,-43.574
3318.36,-40.669
3319.34,-40.432
3320.31,-41.702
3321.29,-41.531
3322.27,-41.036
3323.24,-41.695
3324.22,-40.920
3325.20,-41.513
3326.17,-42.973
3327.15,-42.351
3328.12,-42.525
3329.10,-43.361
3330.08,-42.779
3331.05,-42.705
3332.03,-44.036
3333.01,-43.390
3333.98,-43.895
3334.96,-43.915
3335.94,-43.424
3336.91,-43.147
3337.89,-42.855
3338.87,-44.626
3339.84,-44.770
3340.82,-44.717
3341.80,-44.027
3342.77,-44.516
3343.75,-45.508
3344.73,-45.218
3345.70,-44.666
3346.68,-44.814
3347.66,-45.271
3348.63,-44.709
3349.61,-45.074
3350.59,-44.852
3351.56,-45.822
3352.54,-45.296
3353.52,-45.311
3354.49,-45.822
3355.47,-47.480
3356.45,-45.515
3357.42,-45.703
3358.40,-46.638
3359.38,-46.318
3360.35,-46.793
3361.33,-46.476
3362.30,-46.063
3363.28,-47.757
3364.26,-45.644
3365.23,-46.130
3366.21,-47.416
3367.19,-46.695
3368.16,-46.535
3369.14,-47.972
3370.12,-46.280
3371.09,-47.432
3372.07,-48.690
3373.05,-47.945
3374.02,-47.410
3375.00,-47.569
3375.98,-49.940
3376.95,-47.521
3377.93,-46.964
3378.91,-48.655
3379.88,-49.304
3380.86,-49.357
3381.84,-47.559
3382.81,-48.650
3383.79,-48.587
3384.77,-49.717
3385.74,-48.192
3386.72,-48.746
3387.70,-49.249
3388.67,-47.324
3389.65,-49.405
3390.62,-48.903
3391.60,-48.536
3392.58,-48.353
3393.55,-49.261
3394.53,-48.025
3395.51,-50.043
3396.48,-48.702
3397.46,-49.093
3398.44,-49.784
3399.41,-49.048
3400.39,-48.706
3401.37,-49.949
3402.34,-49.853
3403.32,-50.305
3404.30,-50.337
3405.27,-49.820
3406.25,-50.391
3407.23,-50.546
3408.20,-50.519
3409.18,-51.029
3410.16,-50.348
3411.13,-50.371
3412.11,-49.656
3413.09,-49.532
3414.06,-50.785
3415.04,-50.425
3416.02,-50.259
3416.99,-51.764
3417.97,-50.923
3418.95,-51.054
3419.92,-51.016
3420.90,-51.838
3421.88,-49.859
3422.85,-50.400
3423.83,-49.520
3424.80,-50.007
3425.78,-50.530
3426.76,-51.275
3427.73,-50.544
3428.71,-50.878
3429.69,-51.152
3430.66,-51.332
3431.64,-50.682
3432.62,-51.436
3433.59,-50.681
3434.57,-52.359
3435.55,-52.623
3436.52,-51.695
3437.50,-50.089
3438.48,-52.543
3439.45,-53.019
3440.43,-52.696
3441.41,-51.453
3442.38,-50.997
3443.36,-51.641
3444.34,-50.528
3445.31,-51.453
3446.29,-52.100
3447.27,-53.036
3448.24,-52.355
3449.22,-51.997
3450.20,-51.742
3451.17,-52.580
3452.15,-51.562
3453.12,-51.058
3454.10,-52.093
3455.08,-52.486
3456.05,-51.557
3457.03,-51.209
3458.01,-52.086
3458.98,-52.954
3459.96,-53.026
3460.94,-55.006
3461.91,-52.449
3462.89,-52.562
3463.87,-53.944
3464.84,-53.664
3465.82,-52.787
3466.80,-53.547
3467.77,-53.628
3468.75,-52.142
3469.73,-52.722
3470.70,-52.865
3471.68,-51.917
3472.66,-52.904
3473.63,-51.754
3474.61,-52.856
3475.59,-52.649
3476.56,-52.873
3477.54,-52.972
3478.52,-52.441
3479.49,-53.304
3480.47,-52.199
3481.45,-52.945
3482.42,-54.593
3483.40,-53.773
3484.38,-52.635
3485.35,-54.226
3486.33,-53.070
3487.30,-52.782
3488.28,-53.892
3489.26,-53.631
3490.23,-53.379
3491.21,-52.123
3492.19,-54.335
3493.16,-53.492
3494.14,-54.391
3495.12,-54.127
3496.09,-53.201
3497.07,-52.802
3498.05,-52.141
3499.02,-52.593
3500.00,-52.431
3500.98,-53.045
3501.95,-53.901
3502.93,-54.670
3503.91,-53.484
3504.88,-53.961
3505.86,-54.126
3506.84,-54.994
3507.81,-53.679
3508.79,-53.018
3509.77,-54.639
3510.74,-53.633
3511.72,-54.604
3512.70,-54.666
3513.67,-53.453
3514.65,-52.418
3515.62,-53.658
3516.60,-53.624
3517.58,-54.498
3518.55,-54.893
3519.53,-53.273
3520.51,-54.664
3521.48,-54.398
3522.46,-53.615
3523.44,-54.321
3524.41,-55.477
3525.39,-53.389
3526.37,-52.308
3527.34,-54.005
3528.32,-54.856
3529.30,-53.953
3530.27,-54.491
3531.25,-52.511
3532.23,-53.501
3533.20,-53.295
3534.18,-53.536
3535.16,-54.447
3536.13,-53.364
3537.11,-54.272
3538.09,-54.516
3539.06,-55.275
3540.04,-54.817
3541.02,-53.721
3541.99,-54.028
3542.97,-53.945
3543.95,-54.196
3544.92,-53.922
3545.90,-54.670
3546.88,-52.570
3547.85,-53.438
3548.83,-55.235
3549.80,-53.738
3550.78,-54.183
3551.76,-53.939
3552.73,-53.689
3553.71,-54.369
3554.69,-53.858
3555.66,-54.505
3556.64,-54.324
3557.62,-54.991
3558.59,-54.316
3559.57,-53.680
3560.55,-56.210
3561.52,-54.481
3562.50,-54.272
3563.48,-54.368
3564.45,-54.405
3565.43,-55.449
3566.41,-53.636
3567.38,-53.340
3568.36,-53.982
3569.34,-54.582
3570.31,-55.169
3571.29,-54.580
3572.27,-53.859
3573.24,-55.169
3574.22,-53.118
3575.20,-54.117
3576.17,-54.830
3577.15,-53.876
3578.12,-53.880
3579.10,-54.785
3580.08,-54.309
3581.05,-54.349
3582.03,-53.948
3583.01,-53.890
3583.98,-54.280
3584.96,-53.991
3585.94,-54.986
3586.91,-55.504
3587.89,-54.910
3588.87,-53.942
3589.84,-53.641
3590.82,-54.252
3591.80,-54.242
3592.77,-54.957
3593.75,-54.443
3594.73,-54.493
3595.70,-53.452
3596.68,-54.435
3597.66,-53.580
3598.63,-55.266
3599.61,-53.501
3600.59,-53.208
3601.56,-53.255
3602.54,-54.035
3603.52,-52.805
3604.49,-53.533
3605.47,-53.479
3606.45,-53.424
3607.42,-53.615
3608.40,-55.148
3609.38,-54.664
3610.35,-54.586
3611.33,-54.382
3612.30,-53.285
3613.28,-53.518
3614.26,-53.755
3615.23,-53.011
3616.21,-54.618
3617.19,-53.768
3618.16,-52.793
3619.14,-53.045
3620.12,-53.204
3621.09,-54.636
3622.07,-53.193
3623.05,-53.223
3624.02,-55.399
3625.00,-53.564
3625.98,-54.888
3626.95,-54.277
3627.93,-54.478
3628.91,-52.944
3629.88,-53.344
3630.86,-53.345
3631.84,-52.864
3632.81,-52.182
3633.79,-53.710
3634.77,-54.244
3635.74,-53.793
3636.72,-53.057
3637.70,-53.013
3638.67,-53.803
3639.65,-53.966
3640.62,-53.132
3641.60,-53.837
3642.58,-52.968
3643.55,-53.150
3644.53,-52.633
3645.51,-52.919
3646.48,-52.940
3647.46,-52.885
3648.44,-53.915
3649.41,-52.411
3650.39,-52.964
3651.37,-53.992
3652.34,-52.570
3653.32,-51.688
3654.30,-53.057
3655.27,-52.418
3656.25,-51.973
3657.23,-52.196
3658.20,-52.960
3659.18,-51.674
3660.16,-53.313
3661.13,-52.988
3662.11,-52.837
3663.09,-51.858
3664.06,-52.330
3665.04,-51.942
3666.02,-51.621
3666.99,-52.750
3667.97,-52.952
3668.95,-52.590
3669.92,-53.006
3670.90,-51.795
3671.88,-53.200
3672.85,-53.443
3673.83,-52.330
3674.80,-51.549
3675.78,-52.317
3676.76,-51.482
3677.73,-52.683
3678.71,-52.033
3679.69,-51.807
3680.66,-52.134
3681.64,-51.414
3682.62,-53.792
3683.59,-51.309
3684.57,-52.058
3685.55,-51.650
3686.52,-51.653
3687.50,-52.250
3688.48,-52.088
3689.45,-51.306
3690.43,-51.435
3691.41,-51.014
3692.38,-50.579
3693.36,-50.765
3694.34,-52.308
3695.31,-51.681
3696.29,-52.076
3697.27,-51.087
3698.24,-50.559
3699.22,-52.375
3700.20,-51.439
3701.17,-49.910
3702.15,-50.266
3703.12,-49.947
3704.10,-51.797
3705.08,-51.504
3706.05,-51.471
3707.03,-49.843
3708.01,-50.055
3708.98,-49.384
3709.96,-50.685
3710.94,-50.281
3711.91,-50.059
3712.89,-49.970
3713.87,-50.393
3714.84,-49.829
3715.82,-50.864
3716.80,-50.817
3717.77,-51.355
3718.75,-49.904
3719.73,-49.253
3720.70,-48.885
3721.68,-50.088
3722.66,-49.607
3723.63,-49.252
3724.61,-49.125
3725.59,-49.830
3726.56,-48.951
3727.54,-48.395
3728.52,-49.131
3729.49,-49.550
3730.47,-49.336
3731.45,-48.932
3732.42,-48.971
3733.40,-48.928
3734.38,-48.312
3735.35,-48.424
3736.33,-48.390
3737.30,-48.798
3738.28,-48.331
3739.26,-47.331
3740.23,-47.864
3741.21,-48.139
3742.19,-47.748
3743.16,-47.971
3744.14,-49.508
3745.12,-47.748
3746.09,-47.706
3747.07,-47.784
3748.05,-47.879
3749.02,-47.811
3750.00,-46.874
3750.98,-47.287
3751.95,-47.440
3752.93,-47.466
3753.91,-48.118
3754.88,-46.672
3755.86,-48.235
3756.84,-47.730
3757.81,-47.170
3758.79,-47.504
3759.77,-47.087
3760.74,-47.447
3761.72,-47.511
3762.70,-46.770
3763.67,-46.237
3764.65,-46.938
3765.62,-46.554
3766.60,-45.995
3767.58,-45.665
3768.55,-44.574
3769.53,-44.888
3770.51,-44.906
3771.48,-45.813
3772.46,-46.387
3773.44,-44.723
3774.41,-45.198
3775.39,-44.592
3776.37,-44.975
3777.34,-43.591
3778.32,-45.367
3779.30,-45.785
3780.27,-44.406
3781.25,-44.634
3782.23,-43.730
3783.20,-43.648
3784.18,-44.490
3785.16,-43.516
3786.13,-43.788
3787.11,-44.006
3788.09,-43.860
3789.06,-42.869
3790.04,-42.056
3791.02,-42.829
3791.99,-42.695
3792.97,-43.756
3793.95,-41.321
3794.92,-41.587
3795.90,-41.605
3796.88,-41.192
3797.85,-41.039
3798.83,-41.408
3799.80,-40.684
3800.78,-40.630
3801.76,-40.554
3802.73,-41.282
3803.71,-39.385
3804.69,-42.318
3805.66,-42.211
3806.64,-41.987
3807.62,-40.518
3808.59,-41.513
3809.57,-41.205
3810.55,-40.549
3811.52,-40.168
3812.50,-41.451
3813.48,-41.412
3814.45,-41.537
3815.43,-40.140
3816.41,-38.900
3817.38,-39.470
3818.36,-39.020
3819.34,-38.537
3820.31,-39.802
3821.29,-40.538
3822.27,-39.717
3823.24,-39.936
3824.22,-39.509
3825.20,-41.365
3826.17,-39.966
3827.15,-40.787
3828.12,-41.469
3829.10,-39.522
3830.08,-38.521
3831.05,-39.827
3832.03,-39.075
3833.01,-40.040
3833.98,-39.109
3834.96,-40.454
3835.94,-40.708
3836.91,-40.388
3837.89,-40.351
3838.87,-40.696
3839.84,-40.665
3840.82,-40.309
3841.80,-39.958
3842.77,-41.674
3843.75,-40.949
3844.73,-40.679
3845.70,-40.890
3846.68,-41.414
3847.66,-41.371
3848.63,-41.581
3849.61,-42.481
3850.59,-41.467
3851.56,-42.162
3852.54,-41.633
3853.52,-41.642
3854.49,-42.533
3855.47,-41.908
3856.45,-42.322
3857.42,-43.677
3858.40,-42.713
3859.38,-41.761
3860.35,-42.859
3861.33,-42.846
3862.30,-43.604
3863.28,-43.761
3864.26,-44.196
3865.23,-44.306
3866.21,-42.145
3867.19,-42.846
3868.16,-43.939
3869.14,-44.221
3870.12,-45.476
3871.09,-43.858
3872.07,-44.652
3873.05,-45.702
3874.02,-45.232
3875.00,-45.404
3875.98,-45.224
3876.95,-44.564
3877.93,-45.904
3878.91,-45.297
3879.88,-45.431
3880.86,-45.637
3881.84,-45.595
3882.81,-45.497
3883.79,-44.781
3884.77,-47.128
3885.74,-46.543
3886.72,-46.891
3887.70,-46.545
3888.67,-46.580
3889.65,-45.776
3890.62,-47.606
3891.60,-47.464
3892.58,-47.588
3893.55,-47.338
3894.53,-47.659
3895.51,-46.592
3896.48,-48.157
3897.46,-47.126
3898.44,-47.401
3899.41,-47.173
3900.39,-48.101
3901.37,-47.682
3902.34,-47.303
3903.32,-48.017
3904.30,-48.363
3905.27,-48.082
3906.25,-49.221
3907.23,-48.916
3908.20,-48.173
3909.18,-48.027
3910.16,-48.851
3911.13,-47.731
3912.11,-49.160
3913.09,-49.672
3914.06,-48.100
3915.04,-48.223
3916.02,-49.209
3916.99,-49.642
3917.97,-49.862
3918.95,-49.395
3919.92,-50.396
3920.90,-49.715
3921.88,-49.210
3922.85,-49.760
3923.83,-49.136
3924.80,-48.864
3925.78,-49.623
3926.76,-50.435
3927.73,-50.045
3928.71,-49.461
3929.69,-49.304
3930.66,-49.640
3931.64,-49.007
3932.62,-48.897
3933.59,-48.782
3934.57,-49.880
3935.55,-50.503
3936.52,-50.668
3937.50,-50.340
3938.48,-50.934
3939.45,-50.602
3940.43,-49.968
3941.41,-49.897
3942.38,-50.355
3943.36,-50.953
3944.34,-49.577
3945.31,-50.105
3946.29,-50.945
3947.27,-50.566
3948.24,-49.903
3949.22,-51.245
3950.20,-50.836
3951.17,-50.020
3952.15,-49.956
3953.12,-51.139
3954.10,-50.961
3955.08,-50.164
3956.05,-51.371
3957.03,-50.711
3958.01,-50.708
3958.98,-51.644
3959.96,-51.355
3960.94,-51.845
3961.91,-52.205
3962.89,-52.516
3963.87,-50.369
3964.84,-51.346
3965.82,-51.682
3966.80,-51.220
3967.77,-50.671
3968.75,-51.697
3969.73,-52.389
3970.70,-51.328
3971.68,-51.784
3972.66,-51.353
3973.63,-51.325
3974.61,-51.116
3975.59,-50.255
3976.56,-51.514
3977.54,-52.760
3978.52,-51.689
3979.49,-50.736
3980.47,-52.808
3981.45,-51.496
3982.42,-52.101
3983.40,-51.844
3984.38,-51.717
3985.35,-51.762
3986.33,-52.494
3987.30,-53.778
3988.28,-51.654
3989.26,-52.303
3990.23,-52.257
3991.21,-52.246
3992.19,-52.593
3993.16,-52.042
3994.14,-52.634
3995.12,-52.659
3996.09,-51.636
3997.07,-52.629
3998.05,-53.205
3999.02,-52.191
4000.00,-51.925
4000.98,-52.530
4001.95,-53.219
4002.93,-53.450
4003.91,-52.827
4004.88,-52.600
4005.86,-53.478
4006.84,-53.200
4007.81,-53.215
4008.79,-51.708
4009.77,-52.840
4010.74,-53.030
4011.72,-52.614
4012.70,-53.313
4013.67,-53.959
4014.65,-53.075
4015.62,-53.011
4016.60,-53.117
4017.58,-53.037
4018.55,-53.590
4019.53,-52.937
4020.51,-52.251
4021.48,-53.334
4022.46,-52.128
4023.44,-53.495
4024.41,-53.564
4025.39,-52.913
4026.37,-53.596
4027.34,-53.160
4028.32,-52.964
4029.30,-53.445
4030.27,-51.954
4031.25,-53.787
4032.23,-53.235
4033.20,-54.654
4034.18,-54.165
4035.16,-53.232
4036.13,-53.443
4037.11,-53.004
4038.09,-55.052
4039.06,-54.039
4040.04,-53.117
4041.02,-52.980
4041.99,-52.309
4042.97,-52.592
4043.95,-53.485
4044.92,-53.500
4045.90,-52.830
4046.88,-53.320
4047.85,-54.407
4048.83,-53.849
4049.80,-53.008
4050.78,-53.286
4051.76,-52.926
4052.73,-53.750
4053.71,-53.983
4054.69,-53.954
4055.66,-53.530
4056.64,-53.649
4057.62,-52.797
4058.59,-53.836
4059.57,-53.965
4060.55,-53.592
4061.52,-54.182
4062.50,-53.931
4063.48,-52.916
4064.45,-53.210
4065.43,-54.419
4066.41,-53.465
4067.38,-52.871
4068.36,-53.295
4069.34,-53.498
4070.31,-52.471
4071.29,-53.648
4072.27,-53.483
4073.24,-53.203
4074.22,-55.060
4075.20,-54.127
4076.17,-53.697
4077.15,-54.492
4078.12,-54.130
4079.10,-53.912
4080.08,-53.879
4081.05,-53.530
4082.03,-53.908
4083.01,-51.876
4083.98,-51.930
4084.96,-53.463
4085.94,-52.508
4086.91,-52.537
4087.89,-52.783
4088.87,-52.775
4089.84,-53.183
4090.82,-52.187
4091.80,-52.823
4092.77,-54.268
4093.75,-53.519
4094.73,-53.961
4095.70,-53.882
4096.68,-53.616
4097.66,-54.251
4098.63,-53.015
4099.61,-52.110
4100.59,-52.841
4101.56,-53.395
4102.54,-53.374
4103.52,-53.092
4104.49,-54.120
4105.47,-53.548
4106.45,-53.062
4107.42,-55.130
4108.40,-54.154
4109.38,-53.237
4110.35,-53.335
4111.33,-54.204
4112.30,-52.543
4113.28,-52.558
4114.26,-54.292
4115.23,-53.236
4116.21,-53.352
4117.19,-53.645
4118.16,-53.789
4119.14,-53.020
4120.12,-52.115
4121.09,-52.038
4122.07,-53.010
4123.05,-52.781
4124.02,-52.183
4125.00,-54.168
4125.98,-53.096
4126.95,-53.412
4127.93,-54.280
4128.91,-53.258
4129.88,-52.682
4130.86,-52.301
4131.84,-52.380
4132.81,-52.339
4133.79,-52.266
4134.77,-52.468
4135.74,-52.847
4136.72,-52.688
4137.70,-52.055
4138.67,-52.375
4139.65,-52.780
4140.62,-52.858
4141.60,-52.062
4142.58,-52.576
4143.55,-52.392
4144.53,-52.581
4145.51,-52.709
4146.48,-53.388
4147.46,-52.967
4148.44,-53.792
4149.41,-53.009
4150.39,-52.250
4151.37,-52.778
4152.34,-52.334
4153.32,-52.028
4154.30,-51.588
4155.27,-53.294
4156.25,-51.740
4157.23,-52.965
4158.20,-51.898
4159.18,-51.212
4160.16,-53.087
4161.13,-53.093
4162.11,-52.499
4163.09,-51.235
4164.06,-53.010
4165.04,-52.227
4166.02,-53.215
4166.99,-51.992
4167.97,-51.529
4168.95,-51.892
4169.92,-51.202
4170.90,-52.733
4171.88,-51.863
4172.85,-52.072
4173.83,-50.989
4174.80,-50.783
4175.78,-51.477
4176.76,-51.845
4177.73,-50.750
4178.71,-51.206
4179.69,-52.112
4180.66,-52.672
4181.64,-51.778
